created_at,full_text,sentimen
Sun Jan 21 16:10:26 +0000 2024,"@PutraErlangga95 Anak haram konstitusi mana faham debat,,lahir nya saja di paksa, pantes tdk punya adab,   Anis muhaimin solusi masa depan bangsa",positif
Sun Jan 21 16:07:25 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Maju terus Anis Muhaimin #Amin2024,positif
Sun Jan 21 16:05:28 +0000 2024,@jawapos Sy dan keluarga menginginkan perubahan untuk itu kami memilih ANIS DAN MUHAIMIN NO 1 dan kami  pernah  2xpilih prabowo tapi untuk tahun ini pilih  AMIN aja.,positif
Sun Jan 21 16:01:45 +0000 2024,Saatnya jaga keseimbangan antara alam demi petani dan nelayan.  #AnisMuhaimin  #AminAjaDulu @aniesbaswedan  @cakimiNOW  @DPP_PKB https://t.co/Rw79pp9Ts3,positif
Sun Jan 21 15:42:55 +0000 2024,ANIES BASWEDAN SANGAT BANGGA DENGAN PENAMPILAN GUS MUHAIMIN DI DEBAT CAWAPRES PEMILU 2024 #pilpres2024 #politikindonesia #dpwpkbjabar #dpwpkbjatim_ #anismuhaimin #gusmuhaiminpresiden2024 #gusmuhaimin #gusdurian  #desakanies #aniesbubble #pkbnganjuk https://t.co/gJkjOUN8wp,positif
Sun Jan 21 15:41:45 +0000 2024,"@idextratime Dengan adanya  acara debat ini,jadi semakin yakin untuk tidak membiarkan ABAH ANIS dan GUS MUHAIMIN berjuang sendirian,demi perubahan yg lebih baik,ALL IN AMIN...&gt &gt &gt ",positif
Sun Jan 21 15:40:27 +0000 2024,@aniesbaswedan @cakimiNOW @gibran_tweet ini kena selepet sarung santri jadi keder dia kalo mau beli obat paracetamol apotik udah buka soalnya pak anis malem ini gk debat jadi apotiknya pada buka haha @cakimiNOW @aniesbaswedan  sehat selalu abah anis dan gus muhaimin https://t.co/adtvskMfBf,positif
Sun Jan 21 15:29:01 +0000 2024,Sebangga itu pak anis sma pak muhaimin mlm ini,positif
Sun Jan 21 15:26:44 +0000 2024,@Dahnilanzar @jokowi @prabowo @gibran_tweet Sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin No 1 biar ada perubahan.,positif
Sun Jan 21 15:23:41 +0000 2024,@DPNAminBalad @cakimiNOW Kini saatnya Anis Muhaimin memimpin indonesia,positif
Sun Jan 21 15:19:48 +0000 2024,Pak Anis bangga ke Pak Muhaimin katanya sopan &amp  beretika saat debat tadi. Pak Anis melakukan hal yg sama gak tuh waktu debat ke-3 dulu? ??  Gw juga empet seh sama Gibran cara debatnya gitu mulu pake istilah2 yg gak umum.  Pak Mahfud jangan cepet pundung pliisss.,positif
Sun Jan 21 15:18:52 +0000 2024,@DPNAminBalad @cakimiNOW @aniesbaswedan Anis Muhaimin untuk 2024 akan kita kerahkan seluruh rakyat Indonesia untuk memenangkan amin,
Sun Jan 21 15:17:27 +0000 2024,@jawapos Yakin Anis Muhaimin menang ??,positif
Sun Jan 21 15:16:24 +0000 2024,@DPNAminBalad @cakimiNOW Anis Muhaimin untuk 2024,positif
Sun Jan 21 15:16:01 +0000 2024,"@voiceofpkb Petani harus mendapatkan keadilan atas tanah agraria, hak hak keadilan untuk tanah agraria orang miskin, Anis-Muhaimin pasangan terbaik untuk bangsa Indonesia dan untuk perubahan",positif
Sun Jan 21 15:15:20 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Anis Muhaimin untuk 2024,positif
Sun Jan 21 15:15:16 +0000 2024,STATMEN PENUTUP DARI GUS MUHAIMIN DALAM DEBAT CAWAPRES PILPRES 2024 #pilpres2024 #politikindonesia #dpwpkbjabar #dpwpkbjatim_ #anismuhaimin #gusmuhaiminpresiden2024 #gusmuhaimin #gusdurian #desakanies #aniesbubble #pkbnganjuk https://t.co/j7j1MxDAB0,positif
Sun Jan 21 15:13:56 +0000 2024,GUS IMIN SAMPAIKAN BAHWA DEBAT KALI INI ADALAH DEBAT CALON PRESIDEN BUKAN TEBAK TEBAKAN TERMINOLOGI #pilpres2024 #politikindonesia #dpwpkbjabar #dpwpkbjatim_ #anismuhaimin #gusmuhaiminpresiden2024 #desakanies #aniesbubble #pkbnganjuk https://t.co/shp1p9WrqZ,
Sun Jan 21 15:13:55 +0000 2024,@jawapos Pasangan Anis-Muhaimin AMIN pasangan pemersatu bangsa Indonesia menuju Perubahan,
Sun Jan 21 15:09:10 +0000 2024,Selamat Anis Baswedan &amp  Muhaimin Iskandar terpilih menjadi Presiden &amp  Wakil Presiden 2024,positif
Sun Jan 21 15:08:28 +0000 2024,"Di akhir Pak Anis kyk keliatan bangga bgt sama Pak Muhaimin, sampe dipeluk gitu dan posisinya di tengah bgt Alhamdulillah ada peningkatan yaa ??????",positif
Sun Jan 21 15:07:30 +0000 2024,"@barcastap Ganjar mahfud bagus juga sih, anis Muhaimin ok juga. Dua itu menurut gua potensi besar",positif
Sun Jan 21 15:06:14 +0000 2024,@jawapos Insyaallah.01 Anis-Muhaimin Pemimpin yang amanah...Amin aja dulu...@jawapos,positif
Sun Jan 21 15:00:43 +0000 2024,"Jadi ini mah di bikinin Vidiotron , MANTAP CIMIN ?? @cakimiNOW  GOkil , AMIN JAYA JAYA JAYA ??????  #DebatCawapres  #Amin  #elslepet #anismuhaimin #Anis",positif
Sun Jan 21 14:58:56 +0000 2024,Anis Muhaimin Untuk Kemenangan Bangsa Indonesia https://t.co/oeNKKfvx4l,positif
Sun Jan 21 14:53:20 +0000 2024,29rb dapet 2   https://t.co/4tvLnCAe7Q  Flash sale shopee  Debat cawapres ganjar mahfud gibran prabowo muhaimin anis https://t.co/uBTzolSI0q,positif
Sun Jan 21 14:52:56 +0000 2024,@ZulkifliLubis69 @aniesbaswedan Saya pribadii waaaajib pilih 01 pasangn anis muhaimin,
Sun Jan 21 14:49:19 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Anis muhaimin di thw best pokoknya,positif
Sun Jan 21 14:45:10 +0000 2024,Semoga masyarakat sampai di tingkat rt dan rw diseluruh indonesia tau bahwa pasangan Anis dan Muhaimin akan membawa perubahan utk semua https://t.co/IKAI9HwRMV,positif
Sun Jan 21 14:43:49 +0000 2024,@cakimiNOW gk jadi di culik gus karna hari ini gus muhaimin luar biasa  Sehat selalu ya gus dg pak anis,positif
Sun Jan 21 14:41:09 +0000 2024,@PutraErlangga95 Makin Yakin.. PILIH NO.1 ANIS-MUHAIMIN   #AMINIndonesiaLebihBaik  #AMINIndonesiaLebihBaik,positif
Sun Jan 21 14:37:13 +0000 2024,@DPNAminBalad @cakimiNOW Semoga Pasangan Anis - Muhaimin dapat Mengatasi Semua Ini,positif
Sun Jan 21 14:35:21 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Semoga Anis - Muhaimin dapat Mengatasi Semua ini.,positif
Sun Jan 21 14:34:08 +0000 2024,@DPNAminBalad @cakimiNOW @aniesbaswedan Bakri Hading luar biasa Gus Muhaimin Iskandar dan Anis sosok pemimpin masa depan bangsa Indonesia maju terus Amin,positif
Sun Jan 21 14:25:10 +0000 2024,@PutraErlangga95 Anis Muhaimin lebih memungkinkan menjalan program yg berkeadilan karna Anis tokoh yg kuat cerdas dan komitmen terhadap janjinya,positif
Sun Jan 21 14:17:16 +0000 2024,ini ustadz faham nggak yaa definisi penyebutan kata AMIIN dan AMIN?? anis muhaimin itu singkatan'y AMIN .masa mantan alumni PKS masih minta di jabarkan lagi sih HA.HA.HA.,positif
Sun Jan 21 14:12:39 +0000 2024,@DPNAminBalad @cakimiNOW @aniesbaswedan Maju bersama Anis Muhaimin menuju perubahan,positif
Sun Jan 21 13:50:31 +0000 2024,@DPNAminBalad @cakimiNOW Maju bersama Anis Muhaimin menuju perubahan,positif
Sun Jan 21 13:50:17 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Maju terus Anis Muhaimin #Amin2024,positif
Sun Jan 21 13:49:32 +0000 2024,@DPNAminBalad @cakimiNOW @aniesbaswedan In Syaa Allah dengan izin dan Ridho Allah kepada Bapak Anis dan muhaimin menjadi presiden dan wapres tahun 2024 sampai 2029 akan di perbaiki dan ditata dengan baik,positif
Sun Jan 21 13:24:33 +0000 2024,"@DPNAminBalad @cakimiNOW @aniesbaswedan Yg penting kita menangkan Anis Muhaimin, agar Indonesia lebih baik lagi",positif
Sun Jan 21 13:23:31 +0000 2024,"@DPNAminBalad @cakimiNOW Semoga Anis Muhaimin menang , Agar rakyat sejahtera, terutama masyarakat petani Infonesia",positif
Sun Jan 21 13:21:36 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Insya Allah Anis-Muhaimin Presiden dan wapres 2024,positif
Sun Jan 21 13:06:49 +0000 2024,@jawapos capres super komplit...saya dan keluarga merasa terhormat memilih bapak Anis - Muhaimin untuk memimpin negara kita tercinta Indonesia Amin ??,positif
Sun Jan 21 13:01:50 +0000 2024,"@DPNAminBalad @aniesbaswedan @cakimiNOW Semoga 2024 Anis-Muhaimin presiden, Insya Allah Indonesia adil, makmur dan sejahtera.",positif
Sun Jan 21 13:01:42 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Anis dan Muhaimin untuk perubahan,positif
Sun Jan 21 12:48:26 +0000 2024,Dari NTT kami kirimkan salam Perubahan ..!! Salut sama @cakimiNOW  #AMINAjaDulu  #AMINIndonesiaLebihBaik  #AnisMuhaimin  #PKB #AniesPresidenRI2024 https://t.co/b5gYk7o00z,positif
Sun Jan 21 12:47:51 +0000 2024,@CecepKholiludi1 Pilih capres dan cawapres yang amanah. Anis Baswedan dan Gus muhaimin iskandar,positif
Sun Jan 21 12:40:59 +0000 2024,@DPNAminBalad @cakimiNOW @aniesbaswedan Pembangunan juga harus berkeadilan...Mari bersama Anis - Muhaimin kita wujudkan...AMIN...,positif
Sun Jan 21 12:28:40 +0000 2024,@DPNAminBalad @cakimiNOW Keadilan untuk rakyat harus di wujudkan...bersama Anis -  Muhaimin yakin bisa...AMIN...,positif
Sun Jan 21 12:27:07 +0000 2024,"@Dahnilanzar @jokowi @prabowo @gibran_tweet Prabowo gibran ga masuk putaran ke dua,yang masuk putaran ke dua Ganjar mafud - Anis Muhaimin",positif
Sun Jan 21 12:26:47 +0000 2024,@DPNAminBalad @cakimiNOW AMIN anis dan muhaimin insyaallah dapat menciptakan kemakmuran dengan memberika  lahan pemerintah untuk masyarakat dalam bercocok tanam.insyaallah terkabulkan,negatif
Sun Jan 21 12:26:26 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Membabat hutan Tampa perencanaan sama aja membunuh masa depan....Muhaimin Iskandar dan Anis akan merubah kebijakan untuk berpihak kepada rakyat.,positif
Sun Jan 21 12:25:32 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Anis baswedan dan gus muhaimin calon presiden yg mengedepankan kepentingan Rakayat serta kemakmuran rakyat AMIN 2024,positif
Sun Jan 21 12:23:28 +0000 2024,@DPNAminBalad @cakimiNOW Berkeadilan untuk rakyat Indonesia Mas anis baswedan dan Gus Muhaimin Iskandar,positif
Sun Jan 21 12:19:42 +0000 2024,@DPNAminBalad @aniesbaswedan @cakimiNOW Harus di benahi Gus...rubah pola terkait ini..sy percaya pada Anis dan Gus Muhaimin Ahlinya nya...save Earth,positif
Sun Jan 21 12:11:20 +0000 2024,"Cadas ..  Emak emak saja bisa teguh pendiriannya memilih ANIS-MUHAIMIN masa kamu engak sih ?? Hidup itu harus ada perubahan gaess, emang mau gini gini aje  ...  #AMINAjaDulu  #AMINAjaDulu",positif
Sun Jan 21 10:54:40 +0000 2024,@Fahrihamzah Anis Muhaimin disingkat Amin boss...cuma kelompok kalian yg bikin2 kek gitu..nampak kali kelen ingin membodohi org..kek kelen ini harus kami pilih? Bushet dah..sebodoh2 kami. Masih tau mana yg baik yg untuk negara ini.,positif
Sun Jan 21 10:17:48 +0000 2024,"@tvOneNews Silahkan saja Muhaimin tidak sopan, nanti rakyat Indonesia yang akan menghukumnya, sama seperti rakyat Indonesia mencibir Anis pasca debat III",positif
Sun Jan 21 09:49:15 +0000 2024,@jawapos Program Anis Muhaimin lebih baik dan Rekam jejak yg jujur akan melaksanakan janjinya,
Sun Jan 21 09:27:09 +0000 2024,"Dua pasangan Capres dan Cawapres mendatangi musisi dan grup band terkenal di tanah air untuk mendapat dukungan.    Mau tau gimana kelanjutannya? Yuk, baca informasi selengkapnya di https://t.co/knaa7gNgx7  #BonusDemografi #Slank #GanjarMahfud #RhomaIrama #AnisMuhaimin",positif
Sun Jan 21 09:00:02 +0000 2024,Untuk menghemat uang negara hingga 27 triliun Mari kita bersama-sama pilih nomor 1 Amin Anis Muhaimin jadikan Pilpres 1 putaran untuk kemenangan Nomor 1 @aniesbaswedan/@cakimiNOW,
Sun Jan 21 08:42:09 +0000 2024,@islah_bahrawi Di ragukan ke NUannya klo tidak pilih pasangan Anis -muhaimin ...??????,positif
Thu Jan 18 23:34:09 +0000 2024,"@StoryNayua @GusIpul_ID Amin anis muhaimin 01 , salam perubahan",positif
Thu Jan 18 23:28:56 +0000 2024,@AnnaYellowHeart @Resty_J_Cayah @prabowo @gibran_tweet @gusipul4 Iya untuk prabowo gibran dan ganjar mahfud dan tidak untuk anis muhaimin,positif
Thu Jan 18 21:44:43 +0000 2024,"@DokterTifa Insyaallah kami sekeluarga memilih Bpk Anis dan Bpk Muhaimin sbg presiden dan wakil presiden RI. Wakanda No More, Indonesia Forever! Alloh Akbar",
Thu Jan 18 19:25:45 +0000 2024,Keluarga Besar NU Se-Indonesia Deklarasi Beri Dukungan Ke Pasangan Capres No.1 Anis Baswedan &amp  Muhaimin Iskandar...  AMIN?? https://t.co/viQsR4nh6s,positif
Thu Jan 18 18:22:32 +0000 2024,Relawan Jokowi di Kawasan Senin Jakarta Pusat Deklarasi Mendukung Pasangan Anis Baswedan &amp  Muhaimin Iskandar  No.1 AMIN?? https://t.co/ux8vxvjkLK,positif
Thu Jan 18 17:12:19 +0000 2024,Puluhan Relawan Pemenangan Capres Anis Baswedan &amp  Muhaimin Iskandar Geruduk Rumah Warga yg Diduga Merusak Baliho Capres No.1   Pasangan AMIN?? https://t.co/9aLggWti17,positif
Thu Jan 18 16:59:09 +0000 2024,Para Emak-emak di Jabar Deklarasi Dukung Pasangan Anis Baswedan &amp  Muhaimin Iskandar..  Capres No.1 AMIN? https://t.co/5OOQvVCXjx,positif
Thu Jan 18 16:51:35 +0000 2024,"@DokterTifa Saya tidak memilih, dan anis muhaimin tidak layak jadi capres dan cawapres",positif
Thu Jan 18 15:58:28 +0000 2024,@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @mustafaagus007 Saran saya koruptor“ di hukum mati... Jangan d ksh ampun. Semoga saran saya ini sampai Pak ANIS dan Pak MUHAIMIN. Abaikan soal HAM mengenai korupsi,negatif
Thu Jan 18 15:53:41 +0000 2024,"@yosephrosario_ @bengkeldodo @JordanMihaf @Royan_02 @BANGSAygSUJUD @are_inismyname @Ndons_Back @Kimberley_2024 @mimih6mei @Alie_Fahnoor Pilih anis baswedan - muhaimin iskandar,,jangan pilih pasangan dari hasil pelanggaran",positif
Thu Jan 18 15:30:52 +0000 2024,"@never_alonely Tetap anis muhaimin,,AMIIIIINNNN",positif
Thu Jan 18 14:51:31 +0000 2024,@SOBAT_ANIES Aku dan keluarga pilih ANIS DAN MUHAIMIN 1 krn menginginkan perubahan https://t.co/ctkFJvJehY,positif
Thu Jan 18 13:46:02 +0000 2024,@kompascom Nah kl gitu cocok dong kl kalian berdua masuk Kabinet Perubahan yg dipimpin Anis-Muhaimin,positif
Thu Jan 18 13:34:50 +0000 2024,"@rachlannashidik Sebenarnya ABB mendukung Pak Anis krn perintah dr org2 yg membebaskannya agar dapat menggembosi suara dari paslon 01 AMIN Anis-Muhaimin, org cerdas pasti tau cara kerja jahat dr rezim ini dan kroni2 nya.",
Thu Jan 18 13:07:21 +0000 2024,@DS_yantie Aku dan keluarga pilih ANIS DAN MUHAIMIN NO 1 krn menginginkan perubahan https://t.co/3JDN6JNlFa,positif
Thu Jan 18 13:04:14 +0000 2024,@Fahrihamzah Sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin No 1 krn menginginkan perubahan https://t.co/3wG32N0QY6,positif
Thu Jan 18 12:46:02 +0000 2024,@budimandjatmiko Sy dan keluarga 2x pilih Prabowo tapi untuk tahun ini pilih Anis dan Muhaimin No 1 krn menginginkan perubahan https://t.co/HQWPrq7GtY,positif
Thu Jan 18 12:42:03 +0000 2024,@mihrabku @aniesbaswedan @cakimiNOW Yg pwrtama berani mendeklarasikan sebelum abah anis di pasangkan dengan gus muhaimin,positif
Thu Jan 18 12:39:17 +0000 2024,@detikcom Mulai takut ya Agus? Sy berdoa semoga ente sehat selalu untuk menyaksikan pelantikan pak Anis dan Muhaimin jadi presiden dan wakil presiden ya.,
Thu Jan 18 12:24:27 +0000 2024,@ekowboy2 Dengan tidak memilih Anis - Muhaimin kita sudah berpartisipasi menyelamatkan Indonesia,positif
Thu Jan 18 12:18:07 +0000 2024,"Kasus penayangan videotron pasangan calon presiden dan calon wakil presiden nomor urut 1, Anis Baswedan dan Muhaimin Iskandar yang diturunkan di beberapa daerah, membuat Wakil Presiden RI ke 10 dan 12, Jusuf Kalla atau akrab disapa JK angkat suara. https://t.co/o04k2f9xbw",negatif
Thu Jan 18 10:59:14 +0000 2024,@tvOneNews Pak JK saja ke Anis Muhaimin. Paling 50% yg condong,
Thu Jan 18 10:25:40 +0000 2024,"@yumiiuuu @Resty_J_Cayah @prabowo @gibran_tweet @gusipul4 semoga kita dikumpulkan dgn orang2 beriman,Aamiin??(Amin_AnisMuhaimin)",positif
Thu Jan 18 10:10:36 +0000 2024,@andre_rosiade Inssya Allah sumatra Barat Anis muhaimin,positif
Thu Jan 18 08:50:23 +0000 2024,@SBYudhoyono Pilih anis muhaimin nmr 1 indonesia adil makmur sejahreta ??????,positif
Thu Jan 18 08:24:37 +0000 2024,@herculep638 Gen Z 01 luar biasa Bkn sj cerdas tp jg ikhlas dan tulus utk memberikan support moral kpd pak Anis yg kita yakini akan membawa perubahan besar ketika beliau memimpin negeri ini. Semakin semangat dan yakin pak Anis dan Muhaimin yg akan menjadi Presiden RI 2024-2029. Aamiin,positif
Thu Jan 18 07:31:59 +0000 2024,Desak Anis dan Muhaimin  untuk memberikan perubahan kepada Indonesia sejahterakan Seluruh Rakyat Indonesia. https://t.co/dSGVfWBKn1,positif
Thu Jan 18 07:24:10 +0000 2024,"@Resty_J_Cayah @prabowo @gibran_tweet @gusipul4 Sebenarnya ABB mendukung Pak Anis krn perintah dr org2 yg membebaskannya agar dapat menggembosi suara dari paslon 01 AMIN Anis-Muhaimin, org cerdas pasti tau cara kerja jahat dr org2 jahat di negri ini.",positif
Thu Jan 18 06:32:33 +0000 2024,"@detikcom Sebenarnya ABB mendukung Pak Anis krn perintah dr org2 yg membebaskannya agar dapat menggembosi suara dari paslon 01 AMIN Anis-Muhaimin, org cerdas pasti tau cara kerja jahat dr rezim ini dan kroni2 nya.",positif
Thu Jan 18 06:28:05 +0000 2024,"@_DeadlyGod_ Sebenarnya ABB mendukung Pak Anis krn perintah dr org2 yg membebaskannya agar dapat menggembosi suara dari paslon 01 AMIN Anis-Muhaimin, org cerdas pasti tau cara kerja jahat dr rezim ini dan kroni2 nya.",positif
Thu Jan 18 06:26:33 +0000 2024,@JamalBoegis Lo dippepei asrul pak @JamalBoegis krn bergeserki dri anis muhaimin 01 ke sebelah krn ada yg janji mau dikasikawingi. Pendukung tdk setia itu?????? https://t.co/3KGUDcuKTC,positif
Thu Jan 18 04:22:46 +0000 2024,Masih hari Kamis menjelang malam Jum'at Tetap tersenyum manis menggenggam semangat Bersama Anis-Muhaimin pilihan rakyat  In Sya Allah Bi Idznillaah #AMINAjaDulu https://t.co/aE319ahw06,
Thu Jan 18 04:16:46 +0000 2024,"@info_beragam Ya Allah ya Rohhman ,ya Rohim,kami memohon kepada mu  semoga engkau memanjangkan umur pak Prabowo .Kami ingin agar ia nanti  dpt melihat presiden baru kami periode 2024-2029 bapak Anis Rasyid Baswedan dan bapak Muhammad Muhaimin Iskandar di Lantik menjadi Presiden &amp wakil Presiden",positif
Thu Jan 18 03:48:32 +0000 2024,@ngurahsaka @MuhadklyAcho Ya lo pikir yg ngebom anis &amp  muhaimin? Logika ga jalan banget!,positif
Thu Jan 18 03:11:15 +0000 2024,@yaniarsim @PKSejahtera @pgmoraaji Yang salah Anis Muhaimin,
Thu Jan 18 03:09:32 +0000 2024,"InsyaaAllah doa harapan dan ikhtiar kita utk mendapatkan pemimpin yg Shidiq, tabligh Fatonah dan Amanah yg kita yakini yaitu Anis Baswedan dan Muhaimin Iskandar diridhai dan ijabah oleh Allah SWT. Aamiin",negatif
Thu Jan 18 03:02:08 +0000 2024,@CutSarina5 Aamin semoga Alloh SWT pak Anis juga Gus Muhaimin menjadi pemimpin perubahan biar manusia penghianat hangus dari bumi indonesia,positif
Thu Jan 18 01:27:34 +0000 2024,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @mustafaagus007 Jelas..jelas. Pak Anis lah... Pemimpin yang tegas dan berani serta terbuka pada demokrasi. Qadarullah, Kunfayakun. Anis-Muhaimin Presiden RI 2024",positif
Thu Jan 18 00:12:51 +0000 2024,"Sejak Anis-Muhaimin menjadi pasangan Capres-Cawapres, sy mengamati dan merasakan adanya semangat persatuan yg menyejukkan dari berbagai elemen Islam dan bahkan juga dg non-muslim. Sungguh sayang jika ada pihak yg berusaha mengoyak hanya demi kepentingan jabatan/ pribadi.",positif
Wed Jan 17 22:43:21 +0000 2024,Papua??pemikiran?? pak anis muhaimin layak di istana 2024??????,positif
Wed Jan 17 21:49:55 +0000 2024,"@NenkMonica Yang merasa sebagai guru, yuk kita pilih Bapak Anis Baswedan dan Bapak Muhaimin Iskandar pimpin RI 24 29 untuk Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Aamiin ? https://t.co/b9FwitdTkX",positif
Wed Jan 17 20:02:42 +0000 2024,@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @msaid_didu Papua satu suara dukung Anis Baswedan dan Muhaimin Iskandar. #hiduprakyatpapua #Aminmenangpapuasejahtera #PapuadukungAnisjadiPresiden,positif
Wed Jan 17 18:35:50 +0000 2024,@Gerindra @prabowo @gibran_tweet Paling wibawa no.1 Anis Muhaimin????,positif
Wed Jan 17 18:34:09 +0000 2024,@Fahrihamzah Insya Allah Anis Muhaimin Mas Fahriiiii ??????????????????,positif
Wed Jan 17 17:47:29 +0000 2024,"@BosPurwa Kalau aku baca dari gestur tubuh pendukung Paslon 02 dan 03 yang liatin pak Anis dan pak Muhaimin berjalan, koq merasa hati nurani mereka paling dalam sepertinya mengakui kualitas AMIN ini bukan kaleng - kaleng, sangat meyakinkan sebagai sosok presiden RI 2024",positif
Wed Jan 17 16:25:15 +0000 2024,Rakyat inginkan perubahan berharap pada paslon 01  Anis - Muhaimin https://t.co/nqsPMtf6gM,positif
Wed Jan 17 16:06:49 +0000 2024,@tempodotco Anis Muhaimin jalan temui capres 02 buat salaman malah..????,positif
Wed Jan 17 15:24:41 +0000 2024,Seorang Pedagang Keliling di Medan Rela Menyisihkan Sebagian Keuntungannya Hasil Berjualan Untuk Membantu Kampanye Pasangan Capres No 1 Anis Baswedan &amp  Muhaimin Iskandar...AMIN? https://t.co/GHTNrYJ3Kp,
Wed Jan 17 15:09:00 +0000 2024,"@JukiHoki Akan lebih susah jika : pak ganjar yg mengusung bukan PDIP, pak anis ga milih muhaimin sbg wakil",positif
Wed Jan 17 14:26:50 +0000 2024,@fadlizon @Gerindra @Fraksi_Gerindra @prabowo @gibran_tweet Wah nunggu apa lagi segera lah dilantik ?????? yah terkadang ingat MK dan putusan MK MK  tapi sudahlah aku pilih ANIS DAN MUHAIMIN NO 1 krn sy dan keluarga menginginkan seorang pemimpin yg menjunjung tinggi etika dan demokrasi serta cita reformasi. https://t.co/2GbzIDsEVm,
Wed Jan 17 14:19:22 +0000 2024,"@Luqbaehaqi Dibanding dengan paslon lain, rekam jejak dan prestasinya bisa dibanggaka. Bibit, bebet dan bobot keduanya (Pa Anis &amp  Pa Muhaimin) jelas dan mumpuni. Itulah cukup sebagai alasan kenapa saya pilih paslon 01...",positif
Wed Jan 17 13:58:36 +0000 2024,@Metro_TV @aniesbaswedan Paling wibawa no.1 Anis Muhaimin????,positif
Wed Jan 17 13:43:25 +0000 2024,"@Kanseulir @aniesbaswedan @prabowo @ganjarpranowo Rindu Pemimpin yang sesuai dengan ciri-ciri Rasulullah SAW Yang Shiddiq, Amanah, Fathonah, dan Tabligh. All In ada dalam diri Pak Anis. Kunfayakun Anis-Muhaimin Presiden RI 2024",positif
Wed Jan 17 13:36:00 +0000 2024,@HisyamMochtar NU yang cerdas pasti dukung Bapak Anis Baswedan dan Bapak Muhaimin ?,positif
Wed Jan 17 12:19:58 +0000 2024,"Jangan lupa, 14 Februari 2024 pilih capres nomor urut 1  Anis Baswedan dan Muhaimin Iskandar #AMINAjaDulu #AminPalingSiapUntukIndonesia #AMINSatukanIndonesia #AMINkanIndonesia https://t.co/pTQEk8sPp5",positif
Wed Jan 17 12:06:15 +0000 2024,"@Urrangawak Insya Allah Anis-Muhaimin Akan Menyelesaikan Permasalahn Yg Ada Di Papua, kita bisa lihat bahwa kesenjangan Ekonomi yg membuat Papua Seperyi ini,erasa di anak tirikan, jika anis Preaiden Bliu akan menjadi pemimpjn semua golongan, Terbukti di DKI",positif
Wed Jan 17 12:05:16 +0000 2024,@nahdiyinbersatu @FraksiPKB Muhaimin jadi wakil Anis baswedan   yang menganut radikalisme  yang mengembangkan iden titas agama.ysng membelah bangsa.untuk itu tidak layak jika warga NU mendukung PKB. Maka sebaiknya mendukung no.2.prabowo gibran,positif
Wed Jan 17 11:58:31 +0000 2024,"@aly_benzema @didienAZHAR Maa syaa Allah ?????????? Semoga pilpres berjalan dengan jurdil dan luber, sehingga Bapak Anis Baswedan dan Bapak Muhaimin Iskandar pimpin RI 24 29 untuk Keadilan Sosial Bagi Seluruh Rakyat Indonesia. Aamiin ? https://t.co/T8ruB3JHKk",negatif
Wed Jan 17 11:49:43 +0000 2024,"@mapedos01 Bukankah pak Anis,Muhaimin,Ganjar Pranowo pernah menginjakkan kaki digedung KPK?",positif
Wed Jan 17 10:31:13 +0000 2024,Papua??pemikiran?? pak anis muhaimin layak di istana 2024??????,
Wed Jan 17 09:07:03 +0000 2024,Merinding  .. Aseli mewek aku... Semoga ALLOH jadi kan pak anis dan ap muhaimin memimpin negeri ini... Cukup sdh di rasakan selama di pimpin org yg bukan ahli nya ... Terasa berat.... Dlm kehidupan ber usaha.. Dgn byk ny aturan yg ngak jelas  Dan byk menguntungkan segelintir org,positif
Wed Jan 17 09:04:56 +0000 2024,@yusuf_ch Insya Allah pak Anis dan gus muhaimin masuk putaran ke dua dan menang .. amiiin,positif
Wed Jan 17 08:21:37 +0000 2024,"@anwarsupeno @OposisiCerdas Suara abu bakar Baasyir itu sama nilai Ama 1 suara saya. Keputusan pemerintah dan negara tetap pada Anis dan Muhaimin Iskandar dan menterinya nanti, kan bukan abu bakar Baasyir yg jadi presiden, udah ada kemajuan dia buat Indonesia, lu dia Anti pemilu Sekarang ikut ya Bagus lah.",positif
