created_at,full_text,sentimen
Sun Jan 14 22:44:30 +0000 2024,@Dem4gog Budiman Sudjatmiko sekarang jadi salah satu team sukses Prabowo -gibran loh bro ✌️✌️🇮🇩✌️✌️🙂,positif
Sun Jan 14 22:44:14 +0000 2024,@kompascom Kirteria memimpin pemilih...  Semoga ditonton @prabowo @gibran_tweet ... https://t.co/erJGcCMJUU,positif
Sun Jan 14 22:41:53 +0000 2024,1. Anis-Cak Imin 2. Prabowo-Gibran 3. Ganjar-Mahfud 3. Madrid-Barca,
Sun Jan 14 22:40:00 +0000 2024,"4 Survei Pilpres Januari 2024, Prabowo-Gibran Unggul  Berikut merupakan informasi terkait survei elektabilitas capres-cawapres 2024 yang dilakukan sejak akhir Desember 2023 oleh 4 lembaga survei dan dirilis pada Januari 2024.   #Capres2024 #Cawapres2024 #Pilpres2024 #Pemilu2024 https://t.co/f1BuNgdmbr",
Sun Jan 14 22:39:33 +0000 2024,@Heraloebss @bengkeldodo @PartaiSocmed @zarryhendrik @mediocrickey @PolJokesID @Gerindra @prabowo @gibran_tweet @AndriDesvi10785 @kurawa Survey mei 2023,
Sun Jan 14 22:38:16 +0000 2024,"InsyaAllah bntr lgi, genk ASU TERORIS ZIONIS KOMUNIS RADIKAL INTOLERAN ini: @jokowi GARONG DanaHaji alumni @UGMYogyakarta PALSOE bapakke @gibran_tweet GARONG bansos, @prabowo PRRI, @ganjarpranowo Bokep &amp  @mohmahfudmd akan diCYDUK Allah: @mochamadarip !!   https://t.co/BLhz2nsa6A https://t.co/JEEvlWKXS0",
Sun Jan 14 22:37:59 +0000 2024,1. Anies - Cak Imin 2. Prabowo - Gibran 3. Ganjar - Mahfud MD 4 Real Madrid - 1 Barcelona,
Sun Jan 14 22:37:11 +0000 2024,Mobil Relawan Prabowo-Gibran Sulsel Diduga Dirusak OTK https://t.co/9p4nIClimK,
Sun Jan 14 22:37:10 +0000 2024,Sukses selalu untuk Prabowo dan Gibran!,positif
Sun Jan 14 22:35:55 +0000 2024,"@hidahidaan Niat awalnya adalah menjaga rekonsiliasi prabowo jokowi, karena mayoritas masyarakat suka itu maka dicarilah sosok tepat yg mewakili jokowi, ganjar juga pernah coba dijodohkan tapi PDIP karena merasa partsi pemenang ga mau jadi wakil, akhirnya pilihan terbaik ada di Gibran",positif
Sun Jan 14 22:35:18 +0000 2024,@liputan6dotcom Siap dukung Prabowo - Gibran 2024,positif
Sun Jan 14 22:33:53 +0000 2024,"Prabowo dan Gibran, mari bersama memimpin Indonesia menuju masa depan yang lebih baik!",positif
Sun Jan 14 22:33:02 +0000 2024,"Nanti kl pak prabowo dilengserkan, kan gibran jadi presiden #EH",positif
Sun Jan 14 22:32:35 +0000 2024,"Bukan Tim Prabowo-Gibran, Ini Tugas Baru Luhut dari Jokowi https://t.co/XOilbHqxyJ",
Sun Jan 14 22:32:20 +0000 2024,"@aewin86 Di Arab Saudi skrg sudah dihalalkan semua hiburan ,kok wan angin mau pake istilah Haram... D negara yg majemuk .... Pilih Prabowo Gibran saja ....semua akan menikmati pembangunan negri ini ... Bukan narasi yg nantinya hy bentuk angin lalu",positif
Sun Jan 14 22:30:53 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Kalo msh dukung PS dan Joko ya goblog akut,
Sun Jan 14 22:25:31 +0000 2024,Sukses selalu untuk Prabowo dan Gibran!,
Sat Jan 13 23:59:56 +0000 2024,"Dengan Prabowo dan Gibran di depan, Indonesia memiliki masa depan yang cerah. #kodekita08 PilihPrabowoGibran02 Kami yakin pada kalian. #kodekita08 PilihPrabowoGibran02",positif
Sat Jan 13 23:59:50 +0000 2024,@democrazymedia Prabowo- gibran selalu di hati rakyat semangat dukung,positif
Sat Jan 13 23:59:26 +0000 2024,"@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Peristiwa Pilgub DKI 2017 akan terulang kembali bahkan kali bs lbh dasyat, AMIN menang 1 putaran.",positif
Sat Jan 13 23:59:04 +0000 2024,Semoga Prabowo dan Gibran membawa perubahan positif dan kemajuan bagi negara ini. #kodekita08 PilihPrabowoGibran02,positif
Sat Jan 13 23:59:00 +0000 2024,@VIVAcoid Kita kawal prabowo gibran yuk,positif
Sat Jan 13 23:59:00 +0000 2024,Perjuangan Menpora Dito Ariotedjo Jadikan Pencak Silat Dipertandingkan di Olimpiade 2028 #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/v9VSaidhol,
Sat Jan 13 23:58:31 +0000 2024,@VIVAcoid Tentunya semua tahu bahwa yang potensial menang menjadi presiden RI itu adalah pak Prabowo dan Mas Gibran,positif
Sat Jan 13 23:58:13 +0000 2024,@democrazymedia Prabowo gibran pemimpin terbaik deh,positif
Sat Jan 13 23:57:44 +0000 2024,"@kompascom Tak ada dinasti politik, mas Gibran tentunya memang layak menjadi cawapres mendampingi pak Prabowo",positif
Sat Jan 13 23:57:21 +0000 2024,"@democrazymedia Ga mungkin dong,pak Prabowo Gibran kan sesuai aturan",positif
Sat Jan 13 23:56:58 +0000 2024,@pussycatee @Suhardi36316834 @RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 2029 udh kehabisan dana,
Sat Jan 13 23:56:33 +0000 2024,@KompasTV Maju terus pantang mundur dukung Prabowo Gibran yang paling siap memimpin dunia,positif
Sat Jan 13 23:56:33 +0000 2024,@VIVAcoid Ayo dukung prabowo gibran yu,positif
Sat Jan 13 23:54:55 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Susah gajian apa belum..? Wkwkwkwk,
Sat Jan 13 23:52:46 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Salah ni... Prabwo gibran udah 99.99% yaa... Tolong jangan hoax 😅,
Sat Jan 13 23:52:43 +0000 2024,@VIVAcoid Parpol semuanya dukung pak Prabowo karena pak Prabowo dan Mas Gibran ekstabilitas terus meningkat,positif
Sat Jan 13 23:52:30 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Rakyat bersatu tak bisa dikalahkan...  Sering berkumandang di tahun 98... 1 putaran hanyalah mimpi..,
Sat Jan 13 23:52:17 +0000 2024,@democrazymedia Apapun yang terjadi tetap dukung prabowo -Gibran untuk kebaikan negara,positif
Sat Jan 13 23:51:36 +0000 2024,Prabowo Cari Untung Besar dengan Melakukan Korupsi Berjamaah di Food Estate &amp  Alutsista..!!  Newcastle main mlbb bareng gibran De Bruyne Ederson Sania Yaman Monster https://t.co/WDWRYI7B5T,negatif
Sat Jan 13 23:51:27 +0000 2024,@tvOneNews Alhamdulillah.... Ini progam mantap. Terimakasih PRABOWO GIBRAN,positif
Sat Jan 13 23:49:39 +0000 2024,"@BosPurwa semoga aparat semakin menunjukan profesionalismenya di tahun politik ini rawan dg potensi provokasi, final &amp  drama2 plot twist  usut tuntas 🙏  @ListyoSigitP @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @KaredokLeunca__",
Sat Jan 13 23:49:26 +0000 2024,@Projo_Pusat @Cakrawala_nst @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @RcyberProj0 @FALDA81 Ya gitulah kalo cari nafkah lewat politik tp x ini ga jadi kemenkop,
Sat Jan 13 23:49:10 +0000 2024,@Ryan00519449 @GibranRakabumi Jgn heran dong emang karena debat kemarin akhirnya tahu mana capres yang memiliki karakter baik. Bagiku tetap prabowo gibran maju.,positif
Sat Jan 13 23:48:37 +0000 2024,@democrazymedia Semua pada tahu pemimpin yang cocok untuk negeri ini Pak Prabowo dan Mas Gibran mantap selalu,positif
Sat Jan 13 23:47:58 +0000 2024,@tempodotco Kita mendukung untuk prabowo gibran,positif
Sat Jan 13 23:47:54 +0000 2024,"Prabowo dan Gibran, kami percaya pada visi dan misi kalian. #kodekita08 PilihPrabowoGibran02 Teruslah berjuang!",positif
Sat Jan 13 23:47:40 +0000 2024,"@CNNIndonesia Tandat tanda kekalahan kubu sebelah,  Konsultan politiknya saja suda ngomong berjuang untuk dua putaran... ,ya..gaspool satu putaran untuk Prabowo Gibran✌️✌️✌️",positif
Sat Jan 13 23:47:40 +0000 2024,@democrazymedia Pemimpin yang cerdas ya Pak Prabowo dan Mas Gibran Tiada lawan mantap selalu,positif
Sat Jan 13 23:47:37 +0000 2024,"Indonesia membutuhkan pemimpin yang berdedikasi, seperti Prabowo dan Gibran. #kodekita08 PilihPrabowoGibran02",positif
Sat Jan 13 23:47:33 +0000 2024,Tetap kita dukung prabowo gibran,positif
Sat Jan 13 23:47:31 +0000 2024,"Prabowo dan Gibran, mari bersama-sama membangun masa depan yang lebih baik untuk generasi mendatang. #kodekita08 PilihPrabowoGibran02",positif
Sat Jan 13 23:44:56 +0000 2024,Semoga perjalanan kepemimpinan Prabowo dan Gibran penuh berkah. #kodekita08 PilihPrabowoGibran02,positif
Sat Jan 13 23:44:24 +0000 2024,Kami percaya pada kemampuan Prabowo dan Gibran dalam memajukan negara. #kodekita08 PilihPrabowoGibran02,positif
Sat Jan 13 23:44:12 +0000 2024,@PDemokrat Kok menangin prabowo doang? Kalau Gibran nggak di menangkan? Atau malu? Yang bener aja dong!,
Sat Jan 13 23:44:06 +0000 2024,"@blantik_pedhet2 @Gerindra @gibran_tweet  @prabowo   Ayo semangat di Jateng, terutama BOYOLALI",positif
Sat Jan 13 23:43:09 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Harusnya pendukung 01 akun ini jgn di respon block saja,
Sat Jan 13 23:42:57 +0000 2024,"Prabowo dan Gibran, teruskan perjuanganmu untuk Indonesia yang lebih baik. #kodekita08 PilihPrabowoGibran02 Kami mendukungmu!",positif
Sat Jan 13 23:40:08 +0000 2024,"Prabowo dan Gibran, semoga sukses dalam misi mulia ini. #kodekita08 PilihPrabowoGibran02 Indonesia membutuhkan kalian. #kodekita08 PilihPrabowoGibran02",positif
Sat Jan 13 23:39:51 +0000 2024,@pussycatee @aldiwdyt @Suhardi36316834 @RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Paling 2024 udah stroke kalo liat anies/ganjar menang 🤣😂🤣😂,negatif
Sat Jan 13 23:39:41 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Setengah putar deh https://t.co/vLQ0DPwAK0,
Sat Jan 13 23:38:28 +0000 2024,@TeddGus @prabowo @gibran_tweet @aniesbaswedan @cakimiNOW @ganjarpranowo @mohmahfudmd all in ganjar,positif
Sat Jan 13 23:30:51 +0000 2024,"@tempodotco Hasto.., capres ku hanya menahan emosi akibat capresmu pongah, sok hebat main tikitaka dg kubu sebelah yg menjual kepintarannya, Jadi ya wish mantap pilih Prabowo Gibran aja✌️✌️✌️😁!!!",
Sat Jan 13 23:30:00 +0000 2024,Airlangga Hartarto Bakal Gelar Perayaan Natal Nasional Partai Golkar di Labuan Bajo #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/6IlzaDLI0F,
Sat Jan 13 23:29:36 +0000 2024,@RcyberProj0 @prabowo @Gerindra @gibran_tweet @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Segilintir doang dah girang 🤭🤭,
Sat Jan 13 23:29:20 +0000 2024,Yogyakarta berhati nyaman Wis wayahe 08 dadi Presiden RI ke 8   @prabowo  @titiksoeharto  @gibran_tweet  @prabowogibran02  @prabowogibran2  @rkrijuara https://t.co/tLukzYho7x,
Sat Jan 13 23:28:24 +0000 2024,Kami percaya pada perubahan positif yang akan dibawa oleh Prabowo dan Gibran. #kodekita08 PilihPrabowoGibran02,positif
Sat Jan 13 23:26:13 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Harus kerja keras soalnya kalau kalah siap2 banyak masuk penjara 😎,
Sat Jan 13 23:26:05 +0000 2024,"@Radjahoki_pro @Fahrihamzah ini waktu pasti dianggap Gibran akan jd wakilnya ganjar. ternyata mengejutkan. gibran adalah virus untuk membadutkan prabowo yang gak bisa diboneka""i. Mau gabung anies, @Fahrihamzah terbentur PKS. yaudah ini politik. pasang muka tembok juga gak soal.""",negatif
Sat Jan 13 23:25:12 +0000 2024,@Edysgeol1 @ASoejagad @RusliUncle @xquitavee @jokowi Ente Ngomong Asal Bunyi Aja. Jangan Bawa2 Warga Solo Krn Warga Solo Bisa Membedakan Mana Yg Benar &amp  Mana Yg Salah. Apalagi Dulu Gibran Sempat Blunder Dgn Menaikkan Pajak PBB Yg Ga Kira2. Yg Pasti Prabowo Akan Kalah Lagi Di Pilpres 2024  https://t.co/e9ZBfXdUro,negatif
Sat Jan 13 23:24:53 +0000 2024,@Bangher1_ @TeddGus @prabowo @gibran_tweet Aahhh sama aja paslon lu juga....,
Sat Jan 13 23:24:46 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Buat terus opini semakin di posting semakin membuktikan pengalaman masa lalu,
Sat Jan 13 23:21:33 +0000 2024,"Antisipasi Pilpres Dua Putaran, TKN Prabowo-Gibran Akui Jalin Komunikasi dengan Dua Paslon Lainnya https://t.co/l5ehp9S4N0 #TempoNasional",
Sat Jan 13 23:21:22 +0000 2024,@tempodotco pasangan prabowo gibran paling ganteng seperti pangeran kerajaan,positif
Sat Jan 13 23:21:02 +0000 2024,@tempodotco prestasi prabowo gibran ga akan ada yang bisa mengalahkan,positif
Sat Jan 13 23:20:53 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Iya sekali aja... putaran kedua gak diajak...,
Sat Jan 13 23:20:47 +0000 2024,@tempodotco Tak apa prabowo gibran pasangan paling sempurna semuka bumi ini,positif
Sat Jan 13 23:19:54 +0000 2024,"@RaisaTjokrodnta Benar  memang pintar retorika, .tapi itupun banyak ngibul Ya wis...pilih sing manteb, Prabowo Gibran wae👍✌️✌️✌️✌️!!!!",
Sat Jan 13 23:19:04 +0000 2024,"Gue jadi menemukan benang merah kenapa orang2 hebat mepetnya ke prabowo, ternyata kuncinya ada di jokowi. Dia sbg presiden tentu tau lah ya permasalahan2 apa yg terjadi di indo, terus dengan hal tersebut dia arahin itu ke prabowo sbg kawannya, yang mana di 2024 ini gibran udah",positif
Sat Jan 13 23:18:00 +0000 2024,@democrazymedia Prabowo gibran sangat mencintai nahdhatul ulama,positif
Sat Jan 13 23:17:52 +0000 2024,@DokterTifa Presiden Cerdas itu Prabowo Gibran,positif
Sat Jan 13 23:17:05 +0000 2024,@prabowo  @GerindraNias8  @fadlizon  @gibran_tweet  @GresNataliya  @kaesangp  Apa bener prabowo kelakuhannya seperti yang di sampaikan mantan ketum @psi_id,
Sat Jan 13 23:17:04 +0000 2024,@GwynxAsh @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @7uventusia @akunyakul @imanlagi Gak  deh buktinya sampe saat ini saya masih tetap untuk AMIN,positif
Sat Jan 13 23:16:37 +0000 2024,@JokoPintar2 @gus_muslih @prabowo @gibran_tweet Bio pecinta NKRI tp ada bendera isrewel..lu yg ga pantas hidup di NKRI. Dasar munafik!!!,
Sat Jan 13 23:16:25 +0000 2024,@AjiPinandhita @RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Kami sekeluarga ogah,
Sat Jan 13 23:16:19 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Gass keun boss https://t.co/XUQ5fHp9Mh https://t.co/YsHpP6X5Tz,
Sat Jan 13 23:16:14 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Gw malah salut kok gk 100% padahal surveynya dari 2000 orang partai gerindra kok ada yg milih anis dan ganjar 😂,
Sat Jan 13 23:16:10 +0000 2024,@gvfftj @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @muchlis_ar @mulanbilqis @kangdede78 Herannya yg dikung kenapa pada masih semangat ya,
Sat Jan 13 23:15:28 +0000 2024,"@tempodotco Wa Kalau saya nurani sih..., Prabowo Gibran wae 👍✌️✌️✌️",positif
Sat Jan 13 23:15:11 +0000 2024,@haliday0147 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @abdelachrian @jek___ @AlissaWahid Gw rasanya pe dukungnga pada maboy semua,
Sat Jan 13 23:12:17 +0000 2024,"@akodsn @republikaonline @prabowo Hahaha...bisa mandek hidup kalau percaya merk 'peribahan''. Mending Prabowo Gibran Aja..., Satu putaran  👍✌️✌️✌️!",positif
Sat Jan 13 23:12:07 +0000 2024,"Jadi kasihan sama orang-orang pintar yg  memilih 02, mereka muncul di media untuk mendandani sikap dan pernyataan blunder Prabowo dan Gibran. Setelah ini jejak digital mereka ada dimana-mana. Hanya karna pilpres semua bisa terjadi.",
Sat Jan 13 23:11:44 +0000 2024,"untung trsr gada konser sebelum pemilu indo, kalo iya nanti sekumpulan teume dikirai pendukung prabowo gibran semua soalnya warna bajunya cocok😭😭😭",
Sat Jan 13 23:11:36 +0000 2024,"Dengan Prabowo and Gibran di pucuk kepemimpinan, Indonesia akan lebih maju dan sejahtera. #kodekita08 PilihPrabowoGibran02",positif
Sat Jan 13 23:11:33 +0000 2024,@griselruiz88 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @RstmBcl @ShamsiAli2 @Paltiwest Biarin aja mereka ngebacot. Yang jelas jangan mau pilih menteri dari partai2 pendukung 02 kalau 03 atau 01 menang,
Sat Jan 13 23:11:28 +0000 2024,@AbrSamad Ngeriiii...apa bener begito ? Cc : @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @aniesbaswedan @cakimiNOW  @Gerindra @PDI_Perjuangan @NasDem @PKSejahtera @DPP_PKB @PDemokrat,
Sat Jan 13 23:11:15 +0000 2024,"@GirlBieberJ @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @akupadi5 @bentangnegeri @Putri_Everhart Hahaha panik nih ye. Tolong nanti yg jadi presiden entah Pak Ganjar atau Anies, langsung saja sikat tu ordal2 mafia food estate",
Sat Jan 13 23:11:11 +0000 2024,@VIVAcoid Tidak salah deklarasi mereka mendukung prabowo gibran,positif
Sat Jan 13 23:11:00 +0000 2024,Saya yakin Prabowo dan Gibran akan membawa perubahan yang positif. #kodekita08 PilihPrabowoGibran02,positif
Sat Jan 13 23:10:59 +0000 2024,"@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Penting!!! Walau kau bela mati matian.... dan Yang Parah Pendukungnya Pakai Ngancam Mau menembak Pak Anies, Tapi setelah ketangkep Polisi Malah Tidak di akui sama Prabowo sebagai pendukungnya.",
Sat Jan 13 23:10:53 +0000 2024,@gorunbiraz3 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @ViantyTJP @AirinDatangLagi @jek___ Pak Lurah pasti tambah pusing. Kita tengok saja apa yang bakal dilakuinnya demi kemenangan belimbing sayur,
Sat Jan 13 23:10:42 +0000 2024,@Ubay96 @bumiamd1 @RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Di surepaynya si Qodari + SLI Denny JA 🤣🤣🤣🤣🤣,
Sat Jan 13 23:10:35 +0000 2024,TKN Prabowo-Gibran Ungkap Dugaan Kecurangan Ganjar-Mahfud https://t.co/oNvFepnM4B,negatif
Sat Jan 13 23:10:34 +0000 2024,@griselruiz88 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @ekowboy2 @pakaipeci @yusuf_dumdum Ketika pemilu 2 putaran siapapun lawannya maka 02 akan tenggelam,negatif
Sat Jan 13 23:10:15 +0000 2024,@abu_waras @Hasbil_Lbs dah lu liat junjungan mu ini si @prabowo @gibran_tweet nggk ada warga yg menyapa si aki wowowowo... @AgusYudhoyono,
Sat Jan 13 23:10:14 +0000 2024,@GirlBieberJ @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @YepryR @ForRezim @Jen_syie Tak masalah. Gw sih berharap Pak Ganjar koalisi dengan Pak Anies karena sudah terlalu banyak aturan yang diubah demi putra mahkota,positif
Sat Jan 13 23:10:11 +0000 2024,Prabowo dan Gibran adalah pemimpin yang penuh dedikasi dan komitmen. #kodekita08 PilihPrabowoGibran02 Kami mendukungmu!,positif
Sat Jan 13 23:09:56 +0000 2024,"Prabowo dan Gibran, kami percaya pada visi dan misi kalian. #kodekita08 PilihPrabowoGibran02 Teruslah berjuang!",positif
Sat Jan 13 23:09:54 +0000 2024,@gorunbiraz3 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @EviDrajat @yeyeskii @Anak__Ogi PPP sudah ada kan yang ngedukung 01. Jadi pendukung militan PDIP pasti paham tujuan koalisi ini. Asal bukan Prabowo,
Sat Jan 13 23:09:49 +0000 2024,"@yusuf_dumdum Beneran banteng, @ganjarpranowo  mau koalisi ama ex-FPI, ex-HTI ?  Beneran ibu Megawati, akar rumput  @PDI_Perjuangan mau koalisi ama @suryapaloh51 utk kalahin @prabowo @gibran_tweet  Rasanya nggak mungkin",
Sat Jan 13 23:09:46 +0000 2024,"Kami mendukungmu, Prabowo dan Gibran, dalam setiap langkah. #kodekita08 PilihPrabowoGibran02",positif
Sat Jan 13 23:09:36 +0000 2024,@griselruiz88 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @cobeh2022 @Miduk17 @UyokBack Yeee sirik ya sesama alumni UGM bersatu,
Sat Jan 13 23:08:17 +0000 2024,@VIVAcoid Prabowo Gibran gaspoll,positif
Sat Jan 13 23:08:10 +0000 2024,"@republikaonline @prabowo Gass Ken Pak..., Prabowo Gibran satu putaran ✌️✌️✌️!!?",positif
Sat Jan 13 23:07:33 +0000 2024,Dukungan penuh untuk Prabowo dan Gibran. #kodekita08 PilihPrabowoGibran02 Semoga sukses dalam semua upaya kalian. #kodekita08 PilihPrabowoGibran02,positif
Sat Jan 13 23:07:33 +0000 2024,"@EkoPutr86520727 @abu_waras @aniesbaswedan @prabowo @Gerindra @gibran_tweet juga @prabowo Emang otaknya ada isi yah? Serius nanya, Soalnya udah jela² melanggar etik aja mereka tetep maju hanya karena ambisi mereka untuk berkuasa. Sungguh benar² manusia tak BERETIKA",negatif
Sat Jan 13 23:07:30 +0000 2024,@TeddGus @prabowo @gibran_tweet @aniesbaswedan @cakimiNOW @ganjarpranowo @mohmahfudmd Anies kalah di survey karena ga ada dana buat giring opini. Tapi rakyat punya kekuatan akan memutarbalikkan hasil survey. Ini contoh pilgub DKI 2017. https://t.co/7SSutFBgbF,
Sat Jan 13 23:05:28 +0000 2024,"Indonesia butuh pemimpin yang visioner, seperti Prabowo dan Gibran. #kodekita08 PilihPrabowoGibran02",positif
Sat Jan 13 23:05:15 +0000 2024,@VIVAcoid Mantap👍. Prabowo Gibran satu putaran ✌️✌️✌️!!!,positif
Sat Jan 13 23:05:11 +0000 2024,Dukungan trus mengalir untuk prabowo gibran semakin kuat,positif
Sat Jan 13 23:04:56 +0000 2024,"Percayalah pada Prabowo dan Gibran, mereka adalah pemimpin yang memahami tantangan bangsa ini. #kodekita08 PilihPrabowoGibran02",positif
Sat Jan 13 23:04:49 +0000 2024,"@WaktunyaIDMaju Suka banget liat animasi dari pak Prabowo dan mas gibran, all in pak Prabowo dan mas gibrannn",positif
Sat Jan 13 23:04:32 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Ini akun robot g sih?,
Sat Jan 13 23:04:00 +0000 2024,@prabowogibran2 @ganjarpranowo @aniesbaswedan @prabowo @gibran_tweet Yes Prabowo Gibran satu Putaran!!!👍✌️✌️✌️,positif
Sat Jan 13 23:03:25 +0000 2024,@psi_id Wkwkwk udah tenang ya kalo PSI tembus Senayan &amp  Prabowo-Gibran menang banyak,positif
Sat Jan 13 23:03:22 +0000 2024,"@WaktunyaIDMaju Wahh keren banget, cuma pak Prabowo dan mas Gibran yang kampanye nya kreatif",positif
Sat Jan 13 23:03:01 +0000 2024,"@kompascom Aneh bin Ajaib perubahan yang diusung, Prabowo Gibran yang diusung. Makin ngga jelas aja Demokrat, pantesan ngga diajak makan dengan Jokowi.",
Sat Jan 13 22:58:58 +0000 2024,@gorunbiraz3 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @WagimanDeep212_ @blantik_pedhet2 @Kanjeng2022 Haruslah. Lawannya kan banyak ordal. Jadi kita harus all out melawannya,
Sat Jan 13 22:58:33 +0000 2024,@griselruiz88 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @f_fathur @faizalassegaf @msobri99 Kami siap berkorban. Karena menghadapi penguasa dan pengikutnya harus dengan kekuatan yang dahsyat. Yakni kekuatan kolaborasi. Kita harus melindas atau kita dilindas. Jangan pula sampai ada kompromi dengan perusak demokrasi,
Sat Jan 13 22:57:27 +0000 2024,"@TasyaChristina8 Al in Prabowo Gibran yesss,nooo no no no PDI P",positif
Sat Jan 13 22:57:08 +0000 2024,"@haliday0147 @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @alisyarief @Dew0W1snu @tijabar Haha aku yakin 03 sah sah saja. Apalagi kalo sampai kejadian, kapan lagi gw ngerasasi 1 gerbong sama banteng. Amin aja dulu",
Sat Jan 13 22:56:52 +0000 2024,"Elektabilitas Prabowo-Gibran turun, karena kwalitas leadership nya tidak ada https://t.co/EKNE8zr1Mi",negatif
Sat Jan 13 22:56:32 +0000 2024,@GlowTryz @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @bentangnegeri @Putri_Everhart @devy_casanofa Akar rumput pendukung Anies tidak akan setuju berkoalisi dengan PDIP,negatif
Sat Jan 13 22:56:30 +0000 2024,"@fadlizon Kesalahan Prabowo adalah karena memilih Gibran, coba wakilnya bukan Gibran, mungkin masih banyak yang simpati...",negatif
Sat Jan 13 22:56:06 +0000 2024,@GwynxAsh @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @ForRezim @Jen_syie @akupadi5 Jangan lupa 2 dan 3 itu hulunya banteng.. plis jangan terjebak skenario mereka,negatif
Sat Jan 13 22:55:53 +0000 2024,@liputan6dotcom Semua dukung Prabowo gibran,positif
Sat Jan 13 22:55:43 +0000 2024,"@gvfftj @prabowo @jokowi @gibran_tweet @ganjarpranowo @aniesbaswedan @puanmaharani_ri @yeyeskii @Kanjeng2022 @YepryR Namanya juga politik, mengapa tidak?",
Sat Jan 13 22:55:39 +0000 2024,@liputan6dotcom Prabowo Gibran emang layak memimpin,positif
Sat Jan 13 22:55:23 +0000 2024,@liputan6dotcom Prabowo Gibran yg akan memimpin Indonesia,positif
