created_at,full_text,sentimen
Sat Jan 27 22:45:39 +0000 2024,"@riskiesa_ @deaokihardana @gibran_tweet Mereka sebenernya benalu negara mas jg baru keliatan skrg aja,kita liat aja ntar kalo Prabowo menang tambah tantrum mereka",positif
Sat Jan 27 22:45:31 +0000 2024,"@Dennysiregar7 @jokowi Prabowo Gibran ok, Ganjar Mahfud ok. Asal jgn yg lain brow",positif
Sat Jan 27 22:44:44 +0000 2024,"@budimandjatmiko @prabowo @gibran_tweet Ngarep jadi menteri, gitu amat...bud.",
Sat Jan 27 22:44:43 +0000 2024,@PartaiSocmed Langsung nolak Prabowo-Gibran kalo Pak Anies kalah diputaran pertama. Masih bisa pilih Pak Ganjar.,negatif
Sat Jan 27 22:44:31 +0000 2024,"Sosialisasi program unggulan Prabowo-Gibran yaitu pembagian susu dan makan siang gratis untuk pemenuhan gizi anak.  Kegiatan sosialisasi program ini dilakukan serentak Se-Jakarta Timur oleh Om Dewan, Bang Adnan Taufiq, bang @AliLubisACTA, Bang Ryan Kurnia, dan DPC Gerindra… https://t.co/tK6q1g5INc",positif
Sat Jan 27 22:44:22 +0000 2024,"@budimandjatmiko @prabowo @gibran_tweet kakean mangan sego tabo an bud ,mlenter ...mumet mumet ,ngajari kok gratisan ,ngajari males",
Sat Jan 27 22:44:09 +0000 2024,"cobain advice quiz Capres-cawapres, hasil rekomendasinya buat saya:   53% Anies-Cak Imin 33% Ganjar-Mahfud  13% Prabowo-Gibran 😂😂😂  yang pengin cobain quiznya, bisa langsung klik https://t.co/S4t6PD8Foz, ga perlu pake daftar atau login.",
Sat Jan 27 22:44:02 +0000 2024,"@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Terkini, survey adalah alat untuk menggiring opini, bukan untuk memetakan opini. Jangan mau tergiring.",
Sat Jan 27 22:44:00 +0000 2024,Para Calon Menteri Prabowo Gibran tersangkut Korupsi  #AsalBukanPrabowo https://t.co/nL7jTT6UMj,negatif
Sat Jan 27 22:43:54 +0000 2024,"@ferrykoto @prabowo @gibran_tweet uang2 nya sendiri kok sewot, uang2 orang yg mau nyumbang dan peduli kok iri atas nama rakyat. ngeri....sakit hatinya.",negatif
Sat Jan 27 22:43:23 +0000 2024,"@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 udah segitu kok masih panikan. raja sampe turun. cak imin mau di periksa , anies di halangin ganjar dibuntutin ,😂",negatif
Sat Jan 27 22:42:53 +0000 2024,"@trisnokarokoe85 @ajengcute16__ Aku rasa, target TKN Prabowo-Gibran untuk menang telak dalam satu putaran itu kayak mimpi aja. Pak Anies, udah jelas lebih unggul dan penuh dukungan.",negatif
Sat Jan 27 22:42:19 +0000 2024,@arjo_munadi @RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Makasih untuk pencerahann nya bang.,positif
Sat Jan 27 22:40:37 +0000 2024,"@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 BISMILLAAH, bi idznillaah #prabowogibranmenangsatuputaran #PrabowoGibranBanjirDukungan",positif
Sat Jan 27 22:40:13 +0000 2024,"@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Haha bisa aja ente, kita fair aja dan lihat di tgl 14 Feb 24, syarat nya cuma 1. JUJUR dan Tanpa Kecurangan. Berani???",negatif
Sat Jan 27 22:40:06 +0000 2024,@ajengcute16__ Wkwkwk @ajengcute16__ loe layak bangga kalo junjungan loe diposisinya gibran (cawapres prabowo)  lah ini cuma jadi kambing congeknya saja bangga sundul langit 🤣🤣: https://t.co/jTbx45V6cX,
Sat Jan 27 22:39:47 +0000 2024,@fadlizon @Gerindra @Fraksi_Gerindra @prabowo @gibran_tweet Wkwkwkwkkkkkk,
Sat Jan 27 22:39:42 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Di SUMBAR saja menang ... apalagi di provinsi lain .... #PrabowoGibranBanjirDukungan,positif
Sat Jan 27 22:38:40 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Goblokmu emang membumi bud..,negatif
Sat Jan 27 22:38:39 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Bisa jelasin kira2 450 T / thn u makan siang pake APBN uangnya didapat dr mana?,
Sat Jan 27 22:38:19 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Takut bener kalah,negatif
Sat Jan 27 22:38:12 +0000 2024,@BosPurwa @jokowi @prabowo @gibran_tweet @ZUL_Hasan @airlangga_hrt dia kentut dari hidungnya,negatif
Sat Jan 27 22:37:53 +0000 2024,"Pagi ini sebelum melakukan rutinitas mencoba Ikut-ikutan tren cobain advice quiz Capres-cawapres di https://t.co/ukbIb41mPD Dan, hasil rekomendasinya buat saya :  73% Anies - Muhaimin 27% Ganjar - Mahfud 0% Prabowo - Gibran  Ga nyangka si ada yg dapet 0% 🙏🏻 https://t.co/nrBg3pUosj",
Sat Jan 27 22:37:42 +0000 2024,@Nurhadi40083478 @budimandjatmiko @prabowo @gibran_tweet waduh...🤭🤭 biarkan Rakyat yang menilai. terima kasih untuk jejak digitalnya 😂👍,positif
Sat Jan 27 22:37:30 +0000 2024,@ferrykoto @prabowo @gibran_tweet Lah orang donasi mah bebas ferr Elu malah ngurusin lapak tetangga Nulisnya kepanjangan,
Sat Jan 27 22:36:24 +0000 2024,"@Fahrihamzah Ogah, kalo Prabowo menang, ada kemungkinan gibran yg gantiin jadi presiden, pemilu berikutnya gibran lg, pemilu berikutnya kaesang, pemilu berikutnya kaesang lg, pemilu berikutnya jan etrs.. Mau kyk gitu??",
Sat Jan 27 22:36:14 +0000 2024,"Bagi Jokowi,  Prabowo, Gibran, Luhut.. Apapun Masalahnya.... Minumnya Teh Hilirisasi... 71% - Progresif https://t.co/zcnOhXfAX8",
Sat Jan 27 22:36:05 +0000 2024,Mana pendukung terbanyak  01.Anis cak imin 02.Prabowo Gibran 03.Ganjar Mahfud  Sya Prabowo Gibran✌️🤝 https://t.co/pELmNiw80z,positif
Sat Jan 27 22:35:28 +0000 2024,@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Bismillah yakin Satu Putaran,positif
Sat Jan 27 22:34:41 +0000 2024,@Chynthia_K Asal jgn pilih prabowo gibran ..,negatif
Sat Jan 27 22:33:53 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Antara pendapat prof Mahfud dgn narasi yg kau buat ga nyambung bud,
Sat Jan 27 22:32:48 +0000 2024,"@GibraltarNc @prabowo @gibran_tweet Itu disekitar tenda vvip, om... jd emang steril😭",
Sat Jan 27 22:32:06 +0000 2024,"@are_inismyname @prabowo @gibran_tweet @seeksixsuck @zarryhendrik @99propaganda @kurawa @Reskiichsan8 @bengkeldodo @Bank_Joee_ @BANGSAygSUJUD @florieliciouss @Ndons_Back Yg dukung 02 emang orang berkasus""",negatif
Sat Jan 27 22:31:05 +0000 2024,"@budimandjatmiko @prabowo @gibran_tweet Omongan lu ga bisa di percaya budd,, rakyat dah cerdas  dulu benci ama si wowo karna penculik ehhh skrg malah gabung breng hahaha",negatif
Sat Jan 27 22:31:02 +0000 2024,@ancaxietyy Jhaaa pdhl gw nerima bgt fakta klo Gibran adalah nepo baby oweowe mkmkmk. Elu kali gabisa nerima fakta klo Prabowo terlibat pelanggaran HAM berat wkwkwk,negatif
Sat Jan 27 22:30:20 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Aktivis kalau sudah nyicipi duit haram ya begini. Tidak ada lagi integritas yang ada hanya jilatan.,negatif
Sat Jan 27 22:28:00 +0000 2024,@Hasbil_Lbs @aniesbaswedan Salut banget sama dukungan SBY dan AHY yang selembut sutra untuk prabowo-gibran,positif
Sat Jan 27 22:27:35 +0000 2024,"Ingin UMKM Naik Kelas, Relawan Kelompok Usaha Warga Deklarasi Dukung Prabowo-Gibran https://t.co/RT3W1lkiHo #Pemilu",positif
Sat Jan 27 22:27:34 +0000 2024,TKN Pastikan Prabowo-Gibran Wujudkan Dana Abadi Pesantren https://t.co/yjBK8ZV6cF #Pemilu,positif
Sat Jan 27 22:27:02 +0000 2024,@Hasbil_Lbs @aniesbaswedan SBY dan AHY aja dukung prabowo-gibran. Masa kamu ga?,positif
Sat Jan 27 22:26:23 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet mafud ko jadi begini sih nyalahin ibu dan anak.. prof mafud hati anda sedang di penuhi emosi,positif
Sat Jan 27 22:25:57 +0000 2024,@islah_bahrawi @RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Survei setelah bagi² bansos itu hasilnya,
Sat Jan 27 22:25:11 +0000 2024,"Habib Luthfi menegaskan dukungannya untuk pasangan nomor urut 2, Prabowo Subianto-Gibran Rakabuming Raka dalam Pilpres 2024. #NewsUpdate #Update #News #Text https://t.co/yHoCNd9pWK",positif
Sat Jan 27 22:24:49 +0000 2024,@BosPurwa @jokowi @prabowo @gibran_tweet @ZUL_Hasan @airlangga_hrt Klau ngak bs kentut!!katanya dioperasi yaak???..duh ngerinya😅..,
Sat Jan 27 22:24:49 +0000 2024,@ferrykoto @prabowo @gibran_tweet Bukannya pendukung 02 yg sering cacing maki capres lain??? Instropeksi boss..jangan provokasi!!!,negatif
Sat Jan 27 22:24:45 +0000 2024,"@marlina_idha @cakimiNOW Imin itu luar biasa blunder terus saya suka 👍 @cakimiNOW terus gembosi suara @aniesbaswedan 3 tugas dia meyakinkan teman,menggeser yg lain,kalahkan diri sendiri agen @jokowi agen kemenangan @prabowo - @gibran_tweet 😜",
Sat Jan 27 22:24:40 +0000 2024,ya Prabowo dan Gibran belum pernah jadi DPR.🫣,
Sat Jan 27 22:24:31 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Ngibul adalah jalan tinja kowee,
Sat Jan 27 22:23:57 +0000 2024,"Barisan Santri Muda deklarasi dukung Prabowo - Gibran, TKN pastikan wujudkan dana abadi pesantren  #PrabowoGibran2024 https://t.co/2SW1rLNui6",positif
Sat Jan 27 22:23:14 +0000 2024,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 ya uda...putaran kedua 01 dan 03 aja...gak usah ngajak 02..GAK ASYEEKK,negatif
Sat Jan 27 22:22:55 +0000 2024,Potret kebersamaan Cawapres 02 mas Gibran bersama masyarakat Bali. #patriotprabowo #prabowosangperekat #prabowosatria #Prabowo #prabowopresiden2024 #PrabowoGibran2024 #allinprabowo #prabowosubianto #Ginting #Nonton Wa Aja #Kominfo #Bungurasih 71% - Progresif #Tidurt Song Hye Kyo https://t.co/fC4Q6xpjPz,positif
Sat Jan 27 22:22:43 +0000 2024,@AzzamIzzulhaq Gimana ini @gibran_tweet @ridwankamil @prabowo,
Sat Jan 27 22:22:36 +0000 2024,@DindaLaw88 @kikysaputrii Kalo saya untuk Prabowo ga terlalu gimana sih. Yg gw buat gedeg bgt si songong anak Presiden. Dahlah Gibran yg menjadikan pilpres tahun ini gak nyoblos Prabowo. 2 pemilu kemarin gw Prabowo garis keras. Ada ras jokowi menjijikkan.,negatif
Sat Jan 27 22:22:09 +0000 2024,"@Beritasatu Jd udah niat kan mereka2 ini, yang akan jd presiden itu adalah gibran, jd prabowo klu menang akan disingkirkan ya,",negatif
Sat Jan 27 22:21:28 +0000 2024,"@Dennysiregar7 Pilpres jadi ajang saling serang. Masyarakat disuguhi saling cerca oleh para capres/cawapres, timses n pendukungnya. Semua konyol n memalukan. Gimana @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd koq kalian bisa menikmati kekonyolan",negatif
Sat Jan 27 22:20:03 +0000 2024,@ferrykoto @prabowo @gibran_tweet gagasan apa pak.. saya siap dukung apa pun untuk prabowo gibran,positif
Sat Jan 27 22:19:57 +0000 2024,@AgusMagelangan Hahaha kasihan Prabowo Gibran,negatif
Sat Jan 27 22:19:16 +0000 2024,"Prabowo sigap menyelesaikan masalah masyarakat sekitarnya seperti urusan sekolah, klinik yang sebetulnya menjadi tanggung jawab pemerintah daerah.  #prabowosubianto #prabowofor2024 #prabowogibran #akukamukitaPS08milihnya  #IndonesiaMaju https://t.co/agG2NunnjF",positif
Sat Jan 27 22:18:17 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet YA KALO BAPAK IBU NYA...TAMAK SERAKAH MALING DAN BEGAL REFORMASI DAN DEMOKRASI...YG DILAHIRKAN PASTI LEBIH PARAH LAGI...,negatif
Sat Jan 27 22:17:37 +0000 2024,"@AgusMagelangan Lagi wae tk cobo Gus,  Hasil e Anies - Muhaimin 53% Ganjar - Mahfud 47% Prabowo - Gibran 0%",
Sat Jan 27 22:17:22 +0000 2024,"Tren quiz capres, partai pilihan, dan preferensi politik. Ternyata hasilnya cukup sesuai dugaan. 60% Anies-Muhaimin 40% Ganjar-Mahfud 0% Prabowo-Gibran  Karakter politik saya 71% progresif.  Untuk preferensi partai, saya terdeteksi dekat: PKS, Demokrat (71%) Nasdem (64%) https://t.co/Cma1CIRtYK",
Sat Jan 27 22:15:29 +0000 2024,"@ganjarpranowo @mohmahfudmd Insya Alloh, Ganjar Mahfud atau Prabowo Gibran masih ok lahh. Asal jangan yg lain.",positif
Sat Jan 27 22:15:24 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Gorengan baru https://t.co/XOFAAFCuFr,
Sat Jan 27 22:15:15 +0000 2024,"Tadi 47% anies-imin, 40% ganjar-mahfud, 13% prabowo-gibran. Kalau partai 60% partai buruh",
Sat Jan 27 22:14:01 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Budi dh pikun makin tua mkin gblk wkwkwkwo,negatif
Sat Jan 27 22:13:50 +0000 2024,@lionaulin @wwrjty @gibran_tweet Prabowo juga dipecat jadi ABRI kok ga dibahas 🫣,negatif
Sat Jan 27 22:13:45 +0000 2024,Banyak   yang menunggu klarifikasi resmi terkait berita pembubaran diri relawan   Prabowo-Gibran yang menjadi perbincangan hangat. #OrdeBaruReborn   #Tolak02Berkuasa https://t.co/fOqWeM9rOx,
Sat Jan 27 22:13:32 +0000 2024,@are_inismyname @prabowo @gibran_tweet @seeksixsuck @zarryhendrik @99propaganda @kurawa @Reskiichsan8 @bengkeldodo @Bank_Joee_ @BANGSAygSUJUD @florieliciouss @Ndons_Back 98 dan km50 ngumpul...,
Sat Jan 27 22:13:28 +0000 2024,"Disukai Pemilih, TBRC : Satu Putaran untuk Prabowo – Gibran Di Depan Mata https://t.co/WC0OiRUeDu",positif
Sat Jan 27 22:13:14 +0000 2024,@LOVE_UM4M4 @gibran_tweet Fik bagus 👍 untuk @mohmahfudmd terus gembosi suara @ganjarpranowo akhirnya dia juga agen @jokowi agen kemenangan @prabowo - @gibran_tweet mantaf aku suka Hahahaha 😜,positif
Sat Jan 27 22:12:45 +0000 2024,@4alif @victimofppkm @ferrykoto @prabowo @gibran_tweet Emg dasarnya mereka g mau berkaca,
Sat Jan 27 22:10:48 +0000 2024,"@budimandjatmiko @prabowo @gibran_tweet Pernyataan yg konyol, krn dari mulai ada kehidupan di perut bayi dr situlah  dimulainya pendidikan, dan orang tua akan memberikan makan dan minum yg terbaik, bukan gratisan, kupikir pintar ternyata emang sefrekwensi.",
Sat Jan 27 22:10:14 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Bikin cuitan yg berfaedah sedikitlah bang Budiman... contohlah yg spt ini 👇👇  Isinya pun bukan capture editan.. ditambah kata2 anda yg tidak seauai pernyataan Pak Mahfud...  Lebih pintar dan cerdas @fadlizon keknya daripada anda.. 🤣🤣  https://t.co/Qf7HCMaSnp,negatif
Sat Jan 27 22:09:07 +0000 2024,Kalo saya:  40% Anies - Cak Imin 40% Ganjar - Mahfud 20% Prabowo - Gibran https://t.co/0nKr4K4R4j,
Sat Jan 27 22:08:57 +0000 2024,"@budimandjatmiko @prabowo @gibran_tweet Menjadi Pintar itu memang bukan kewajiban, Tpi menjadi Jujur itu sebuah Perkara Mutlak",
Sat Jan 27 22:08:14 +0000 2024,@Gerindra @prabowo @gibran_tweet Min kok merchandise 02 lumayan nguras isi dompet sih? Mana 2x berturut2 milih bpk gemoy,
Sat Jan 27 22:06:27 +0000 2024,"@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Sumbar itu masyarakat nya cerdas, untuk itu insyaallah pilihan nya Anies Baswedan.",negatif
Sat Jan 27 22:05:50 +0000 2024,"@99propaganda @prabowo @gibran_tweet @bengkeldodo @Ndons_Back @Reskiichsan8 @florieliciouss @are_inismyname @KhoirilAnwar_ @Bank_Joee_ @BANGSAygSUJUD @P4P4B0W0_2024 @Alie_Fahnoor Negara ini butuh pendidikan , banyak anak anak, remaja, pemuda yang cita cita nya terhalang oleh paktor ekonomi ,bantu dan prrbaiki  pendidikan di negri ini maka masa depan negara ini akan lebih baik",positif
Sat Jan 27 22:05:40 +0000 2024,@Fahrihamzah Pak prabowo dan gibran yah bos.,positif
Sat Jan 27 22:03:55 +0000 2024,@budimandjatmiko @prabowo @gibran_tweet Akhirnya blunder juga nih pak prof...,
Sat Jan 27 22:02:50 +0000 2024,"@Melihat_Indo Memang harus begitu sy di ajak teman kampanye Paslon 02 di bagikan uang Rp 100.000 dan dapat kaos Prabowo Gibran sy terima saja rezeki... tapi klu nyoblos itu urusan hati ... saya tetap COBLOS AMIN, Allah SWT tau itu",negatif
Sat Jan 27 22:02:38 +0000 2024,Simpatisan PKB Gus Dur Pacitan Deklarasi Dukung Prabowo-Gibran - detikcom https://t.co/NaFegWSh18,positif
Sat Jan 27 22:02:37 +0000 2024,Airlangga targetkan 80 persen kemenangan Prabowo-Gibran di Jambi - ANTARA https://t.co/h2qC3JeErd,positif
Sat Jan 27 22:02:36 +0000 2024,TKD Prabowo-Gibran Jateng Larang Peserta Kampanye Akbar Pakai Knalpot Brong - https://t.co/2HgnuomviZ https://t.co/55bwpyw4w5,
Sat Jan 27 22:02:36 +0000 2024,Tiga Sayap PPP di Kulonprogo Deklarasi Gabung Prabowo Gibran - Krjogja - Krjogja https://t.co/BVEqwPl6Ag,positif
Sat Jan 27 22:01:53 +0000 2024,"Ajak Menangkan Prabowo-Gibran, SBY: Lanjutkan Program Pak Jokowi! https://t.co/28Qr5gb7OC",positif
Sat Jan 27 22:01:45 +0000 2024,@ferrykoto @prabowo @gibran_tweet Gas bang,
Sat Jan 27 22:01:21 +0000 2024,Potret kebersamaan Cawapres 02 mas Gibran bersama masyarakat Bali. #patriotprabowo #prabowosangperekat #prabowosatria #Prabowo #prabowopresiden2024 #PrabowoGibran2024 #allinprabowo #prabowosubianto #Ginting #Nonton Wa Aja #Kominfo #Bungurasih 71% - Progresif #Tidurt Song Hye Kyo https://t.co/5tWMdywomq,
Sat Jan 27 22:01:10 +0000 2024,"@id_andar @rissech1 @budimandjatmiko @prabowo @gibran_tweet Ya tergantung edukasinya to mbah @id_andar , makan itu kita udah dari kecil dapat makan, toh tidak mnggantungkan pemberian negara. Tpi kalo internet gratis belum pernah semua menikmati.",
Sat Jan 27 22:00:24 +0000 2024,"@budimandjatmiko @prabowo @gibran_tweet Bud nomer sepatumu berapa,,,?",
Sat Jan 27 21:59:34 +0000 2024,@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Di era mukidi ko banyak orang 2dunguyg percaya survei!!!! Kalo main catur raja udah bergerak berarti pertahanan nya udah berantakan,negatif
Sat Jan 27 21:59:33 +0000 2024,@DedynurPalakka @islah_bahrawi Pak Jokowi memilih Prabowo karena beliau yakin bahwa pak Prabowo lah yang mampu menangani masalah Indonesia dan saya memberi dukungan untuk kosong dua satu putaran Prabowo Gibran untuk Indonesia emas 2024,positif
Sat Jan 27 21:54:14 +0000 2024,@99propaganda @prabowo @gibran_tweet @bengkeldodo @Ndons_Back @Reskiichsan8 @florieliciouss @are_inismyname @KhoirilAnwar_ @Bank_Joee_ @BANGSAygSUJUD @P4P4B0W0_2024 @Alie_Fahnoor Ambil becaknya coblosnya tetap 01....,negatif
Thu Jan 25 23:59:00 +0000 2024,Airlangga Hartarto Dijadwalkan Gelar Konsolidasi Pemenangan Prabowo-Gibran di Sulsel #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/hkZ9vZdu3n,
Thu Jan 25 23:58:10 +0000 2024,@ferrykoto @prabowo @gibran_tweet Fitnah nya luarbiasa si tolol ini,negatif
Thu Jan 25 23:57:36 +0000 2024,SBY Ajak Ribuan Kader Demokrat di Malang Total Dukung Prabowo-Gibran https://t.co/WXfxKyeOpv,positif
Thu Jan 25 23:57:27 +0000 2024,"Dibilang Prabowo jadi presiden, gibran jadi cawapres, kontra dikit ditembak mati. Busuk bgt ya Allah, sadarkanlah para pendukungnya sebelum terlambat 😭",negatif
Thu Jan 25 23:56:49 +0000 2024,@asrulgilang1 @ferrykoto @prabowo @gibran_tweet Bukan keberlanjutan dinasti🤔,
Thu Jan 25 23:56:44 +0000 2024,@Bung_imi @gibran_tweet @prabowo dah nonton debat Minggu lalu gak bung? jd gmn?,
Thu Jan 25 23:56:25 +0000 2024,@are_inismyname @gibran_tweet @prabowo @zarryhendrik @seeksixsuck @kurawa @bengkeldodo @P4P4B0W0_2024 @99propaganda @Ndons_Back @BANGSAygSUJUD @Bank_Joee_ @florieliciouss Solo belum terapkan bebas kantong plastik ISIN AKUN,
Thu Jan 25 23:55:38 +0000 2024,"NIS nis ngomong aja bisa nya Lo ... Jar ... Jar kesombongan mu akan terbungkam dg kelakuan mu sendiri ....  Tanpa janji , langsung meluncur Prabowo Gibran Satu Putaran https://t.co/CKImaZ0p0T",positif
Thu Jan 25 23:53:41 +0000 2024,@antreopologi @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Yang sabar ya.,
Thu Jan 25 23:52:23 +0000 2024,Prabowo-Gibran tak diminati rakyat. Ini buktinya,negatif
Thu Jan 25 23:59:00 +0000 2024,Airlangga Hartarto Dijadwalkan Gelar Konsolidasi Pemenangan Prabowo-Gibran di Sulsel #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/hkZ9vZdu3n,positif
Thu Jan 25 23:58:10 +0000 2024,@ferrykoto @prabowo @gibran_tweet Fitnah nya luarbiasa si tolol ini,negatif
Thu Jan 25 23:57:36 +0000 2024,SBY Ajak Ribuan Kader Demokrat di Malang Total Dukung Prabowo-Gibran https://t.co/WXfxKyeOpv,positif
Thu Jan 25 23:55:38 +0000 2024,"NIS nis ngomong aja bisa nya Lo ... Jar ... Jar kesombongan mu akan terbungkam dg kelakuan mu sendiri ....  Tanpa janji , langsung meluncur Prabowo Gibran Satu Putaran https://t.co/CKImaZ0p0T",positif
Thu Jan 25 23:52:23 +0000 2024,Prabowo-Gibran tak diminati rakyat. Ini buktinya,negatif
Thu Jan 25 23:49:47 +0000 2024,@aniesbaswedan @cakimiNOW @prabowo @gibran_tweet  @ganjarpranowo @mohmahfudmd saya coblos siapapun yang bisa bangunin tower sinyal di Sulawesi. Mau pacaran kehalang susah sinyal Ya Allah.,
Thu Jan 25 23:49:36 +0000 2024,"@bmsdrta @idextratime @afcasiancup @cakimiNOW  @gibran_tweet  @mohmahfudmd  @aniesbaswedan  @prabowo  @ganjarpranowo   Pak imin udah nge-tweet pagi ini, tapi ga bahas sepakbola",
Thu Jan 25 23:47:05 +0000 2024,"Baliho berukuran besar pasangan calon presiden-calon wakil presiden nomor urut 2, Prabowo Subianto dan Gibran Rakabuming bersama Presiden Joko Widodo ... https://t.co/lm99eheUuf",positif
Thu Jan 25 23:46:27 +0000 2024,"Menurutnya, peningkatan elektabilitas Prabowo-Gibran di Jatim terjadi akibat dukungan Khofifah yang resmi diumumkan sejak awal Januari 2024.",
Thu Jan 25 23:46:16 +0000 2024,"Pendukung 01&amp 03 sadar peluang calon yg mereka dukung sulit menang ttp elite2 nya trus mendoktrin demi kepentingan msing2.kasian jg liat mereka,jd santapan doktrin elite apalgi smpai pakai ayat2.  Aku cm mau bilang,pemenang pilpres itu Prabowo-Gibran..sadarlah!. https://t.co/NCsHpByIHv",positif
Thu Jan 25 23:46:13 +0000 2024,"Setidaknya, begitulah bunyi istilah yang diungkapkan dalam pernyataan Ketua TKD Jatim 02 Prabowo-Gibran, Boedi Prijo Soeprajitno, pada Rabu (24/1) kemarin.",
Thu Jan 25 23:46:04 +0000 2024,@fadlizon @prabowo @gibran_tweet Insya Allah Prabowo-Gibran menang satu putaran.,positif
Thu Jan 25 23:44:40 +0000 2024,"prabowo-gibran ini dana kampanye elit, bayar commis sulit 🥴",negatif
Thu Jan 25 23:44:31 +0000 2024,"@ferrykoto @prabowo @gibran_tweet Kebijakan tingkatkan ekspor dan kurangi impor sdh didengungkan 20 th lalu. Tp skrg makin parah. Pupuk impor, beras impor, kedele impor, gula impor. Semua jd pemanis kampanye. Dan si tolol ini menjilat2 dg lidah panjang. Rakyat disuguhi mimpi kosong. Hanya org tolol yg percaya.",negatif
Thu Jan 25 23:44:21 +0000 2024,@ferrykoto @prabowo @gibran_tweet Kan pasti atas persetujuan Presiden Masa Presiden gg tau aneh dong,
Thu Jan 25 23:42:00 +0000 2024,#zonauang #zonajajan #infoloker #lokerwfh info loker parttime part time freelance freelancer pelajar mahsiswa kuliah sekolah wfh iphone netflix disney+ viu joki wts wtb pc konser tiket debat pemilu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud 15,
Thu Jan 25 23:39:23 +0000 2024,"'Prabowo-Gibran Mirip Sahabat Nabi', Mahfud MD: Kisah Mulia Jangan Dicampur Sampah Politik https://t.co/vgJV4oZiKA",positif
Thu Jan 25 23:34:00 +0000 2024,"Prabowo-Gibran Dapat Suara Hampir 50 Persen di Sumatera Barat Versi Survei LSI, Anies-Muhaimin Jadi Pesaing Ketat, Ganjar-Mahfud Malah Jeblok https://t.co/KtrvVg4Au7",positif
Thu Jan 25 23:28:32 +0000 2024,"@desta80s Dulu, aku merasa aneh sama orang yang mau memilih Prabowo. Sekarang, jadi tambah aneh sama orang yang masih mau aja memilih Prabowo, padahal ada Gibran.",negatif
Thu Jan 25 23:28:05 +0000 2024,"@TsamaraDKI Dulu, aku merasa aneh sama orang yang mau memilih Prabowo. Sekarang, jadi tambah aneh sama orang yang masih mau aja memilih Prabowo, padahal ada Gibran.",negatif
Thu Jan 25 23:21:53 +0000 2024,"Heboh Stiker Prabowo-Gibran di Beras Bulog, Budiman Sudjatmiko: Silahkan Diusut   https://t.co/XOwa9eecSA https://t.co/XOwa9eecSA",
Thu Jan 25 23:21:12 +0000 2024,Bulan ny bulat gde bngt..jam 5.20 pagi hapeku aja yg kentang 😆🙇🏼‍♀  😣  tom lembong kpop raffi 01 02 pdip jokowi imin debat anies nikita prabowo Gaza Gibran gemoy megawati https://t.co/eNluzYx6Gw,
Thu Jan 25 23:19:08 +0000 2024,"Sapa Relawan Purworejo, Gibran Wanti-wanti Jangan Terlena Hasil Survei.  Bagus nih... tetap harus kampanye damai, ajak keluarga, saudara, teman2 milih Prabowo...  https://t.co/5pgnDz4KsQ",positif
Thu Jan 25 23:19:03 +0000 2024,TKN: Prabowo-Gibran Tegas Lanjutkan Hilirisasi https://t.co/gWFgLRPRd7,positif
