created_at,full_text,sentimen
Fri Dec 15 22:42:46 +0000 2023,@seruanhl @Aryprasetyo85 @selfmirror_ @BiLLRaY2019 @007koteka @denni_sauya @03__nakula selalu bangga deh sama Ganjar Mahfud menjadi orang yang hebat #KerjaB3rsamaGanjar,
Fri Dec 15 22:42:36 +0000 2023,Ke Sukabumi beli kacang Dari Blitar ke gunung Kelud Walaupun bumi berguncang Tetap pilih Ganjar dan Mahfud . . . Salam Indonesia ceria dan waras! Selamat berakhir pekan https://t.co/gWQMZGSbzF,
Fri Dec 15 22:41:07 +0000 2023,"@ganjarpranowo Besar harapan kami pak, supaya Ganjar-Mahfud yang akan memimpin bangsa ini, karena kami yakin dan percaya Indonesia akan lebih dengan bebas praktek KKN dibawah kepemimpinan orang-orang tegas dan berani seperti Ganjar-Mahfud.",
Fri Dec 15 22:40:14 +0000 2023,@Melihat_Indo Bersama  Rakyat kita bersatu dukung pak Ganjar Mahfud M3nang,
Fri Dec 15 22:38:11 +0000 2023,"@ganjarpranowo Semoga Ganjar-Mahfud terpilih menjadi pemimpin Indonesia, karena hanya pasangan ini yang sangat tegas dan sat set dalam komitmennya memberantas praktek korupsi, kolusi dan nepotisme",
Fri Dec 15 22:37:32 +0000 2023,@seruanhl @Aryprasetyo85 @selfmirror_ @BiLLRaY2019 @007koteka @denni_sauya @03__nakula Ganjar Mahfud memang ga diragukan lagi ya,
Fri Dec 15 22:36:35 +0000 2023,@officialinews_ mantap banget nih Ganjar Mahfud selalu membanggakan,
Fri Dec 15 22:36:16 +0000 2023,@seruanhl @Aryprasetyo85 @selfmirror_ @BiLLRaY2019 @007koteka @denni_sauya @03__nakula Sukses selalu untuk Ganjar Mahfud,
Fri Dec 15 22:35:53 +0000 2023,"@antaranews Mantap sukses dan sehat selalu buat pak Ganjar dan Mahfud 🤟 semangat dalam memajukan Indonesia dengan tidak menghamburkan anggaran dan menggunakan anggaran sesuai porsinya""",
Fri Dec 15 22:35:15 +0000 2023,@Melihat_Indo Ayo kita bersama-sama untuk mendukung fuuuull ganjar mahfud M3nang M3nang M3nang,
Fri Dec 15 22:33:44 +0000 2023,@SINDOnews Ganjar Mahfud maju tak gentar. Ak bakal dukung trosss no 3. Smng menang pak,
Fri Dec 15 22:33:42 +0000 2023,@officialinews_ Mantap maju terus Ganjar Mahfud orang yang cerdas,
Fri Dec 15 22:33:22 +0000 2023,@seruanhl @Aryprasetyo85 @selfmirror_ @BiLLRaY2019 @007koteka @denni_sauya @03__nakula Selalu bangga deh sama Ganjar Mahfud,
Fri Dec 15 22:32:39 +0000 2023,@seruanhl @Aryprasetyo85 @selfmirror_ @BiLLRaY2019 @007koteka @denni_sauya @03__nakula Semangat selalu Ganjar Mahfud menjadi orang yang terbaik,
Fri Dec 15 22:32:12 +0000 2023,Selamat pagi sahabat Ganjar-Mahfud.  Tetap semangat.,
Fri Dec 15 22:32:06 +0000 2023,@officialinews_ selalu bangga deh sama Ganjar Mahfud orang yang hebat,
Fri Dec 15 22:31:37 +0000 2023,@seruanhl @Aryprasetyo85 @selfmirror_ @BiLLRaY2019 @007koteka @denni_sauya @03__nakula mantap memang Ganjar Mahfud selalu menjadi orang yang cerdas,
Fri Dec 15 22:30:00 +0000 2023,"Rangkul Anak Muda Surabaya, TPN Ganjar-Mahfud Ajak Pilih Paslon yang Menjaga Demokrasi #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/f2WZialZ85",
Fri Dec 15 22:29:05 +0000 2023,@kumparan Lancar segala urusannya pak Ganjar Mahfud,
Fri Dec 15 22:28:51 +0000 2023,@antaranews Kami butuh pemimpin yang berjalan di samping kamu bukan di depan kami semangat Terus Ganjar Mahfud,
Fri Dec 15 22:28:39 +0000 2023,"@officialinews_ benar pak tuntaskan kasus pelanggaran HAM masa lalu, kawal Ganjar-Mahfud 🔥",
Fri Dec 15 22:28:36 +0000 2023,"Survei roy morgan, ganjar tertinggi #ganjarpranowo #ganjarmahfud #ganjarpresiden2024 https://t.co/1qUq44HF3m",
Fri Dec 15 22:28:17 +0000 2023,@Gus_Raharjo Fokus kita berikan dukungan terbaik pada Ganjar Mahfud yang akan menyelesaikan banyak kasus ttg pelanggaran HAM di negeri ini.,
Fri Dec 15 22:27:59 +0000 2023,@antaranews gaspol dukung Ganjar Mahfud 🤟,
Fri Dec 15 22:27:54 +0000 2023,Segera Berembuk Bersama Relawan Ganjar-Mahfud https://t.co/Dprj5mikZR,
Fri Dec 15 22:27:30 +0000 2023,@antaranews all in Ganjar Mahfud 🤟🤟,
Fri Dec 15 22:27:26 +0000 2023,@antaranews Calon pemimpin yang rendah hati mau menerima kritikan dan masukan dari masyarakat keren pak Ganjar Mahfud 🔥❤️,
Fri Dec 15 22:27:01 +0000 2023,Ganjar Pranowo - Mahfud pasangan ideal memajukan indonesia https://t.co/elurKid1zp,
Fri Dec 15 22:26:53 +0000 2023,dukungan terus mengalir untuk Ganjar Pranowo - Mahfud https://t.co/Bw0QBAuoJ5,
Fri Dec 15 22:26:25 +0000 2023,"@GunRomli Alhamdulillah, ayo rapatkan barisan, utk ganjar mahfud, alhamdulillah pdip juga udah mau sebarisan dgn jokowi, tinggalkan para bazzer yg terus menerus nyerang keluarga jokowi, itu blunder yg menyebabkan elektabilitas ganjar anjlok, masih ada waktu 2 bulan lagi, https://t.co/2le8777ixN",
Fri Dec 15 22:26:11 +0000 2023,"@Dennysiregar7 Mencari pemimpin tidak semudah membalikkan telapak tangan. ..aku pasti pilih yg bisa mengayomi rakyat bukan makan gratis buat poya ,2. Pilihan ku tetap pa Ganjar Mahfud 🤟 selalu di hati",
Fri Dec 15 22:24:30 +0000 2023,Luar biasa sekali gagasan pak Ganjar-Mahfud mengenai penyediaan lapangan kerja di Indonesia ini. Semangat terus pak 🔥 #KerjaBersamaGanjar https://t.co/HKWkp95AKz,
Fri Dec 15 22:24:08 +0000 2023,@evaristo_ella selalu yakin sama ganjar mahfud,
Fri Dec 15 22:23:26 +0000 2023,"3 Hasil Survei Elektabilitas Capres Cawapres 2024, Prabowo-Gibran Mutlak Kuasai Suara di Luar Jawa?   https://t.co/TY8nc5r0Nw lewat @tribunnews   #prabowo #gibran #ganjar #mahfud #anies #cakimin #pilpresgembiraprogibs",
Fri Dec 15 22:19:52 +0000 2023,"Mantap sukses dan sehat selalu buat pak Ganjar dan Mahfud 🤟 semangat dalam memajukan Indonesia dengan gagasannya diantaranya penyedian lapangan pekerjaan yabg banyak #KerjaB3rsamaGanjar https://t.co/FtZvtoutxc""",
Fri Dec 15 22:16:09 +0000 2023,@FahmiAgustian @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @kenduricinta Yg berani hadir hanya Ganjar mahfud dan AMIN. Lainnya ada jadwal tidur jam 9,
Fri Dec 15 22:15:19 +0000 2023,"@SINDOnews Indonesia butuh sosok pemimpin dengan karakter membumi, berdedikasi tinggi, serta menjaga marwah Indonesia sebaik mungkin. Dan semua itu sudah terbentuk dalam diri pasangan Ganjar Mahfud.",
Fri Dec 15 22:14:16 +0000 2023,"@YRadianto Tambahan dian, kenapa pilih ganjar? Ada film baru, ada mahfud anti korupsi",
Fri Dec 15 22:13:59 +0000 2023,@SINDOnews Calon pemimpin yang rendah hati mau menerima kritikan dan masukan dari masyarakat keren pak Ganjar Mahfud 🔥❤️,
Fri Dec 15 22:13:43 +0000 2023,@Melihat_Indo Terima kasih banyak sudah menyelamatkan kami pada masa pandemi. Ga ragu lagi kami berikan dukungan untuk Pak Ganjar dan Pak Mahfud untuk memimpin negeri ini.,
Fri Dec 15 22:13:35 +0000 2023,@SINDOnews all in Ganjar Mahfud 🤟🤟🔥,
Fri Dec 15 22:13:31 +0000 2023,"@ganjarpranowo Ganjar Mahfud presiden andalan ku InsaAllah, Sulbar menyapa",
Fri Dec 15 22:12:14 +0000 2023,"@Maruahalsiahaa2 Biarkan saya bodoh lah, kalau emang bodoh syarat dukung Ganjar Mahfud, biar JD pintar.",
Fri Dec 15 22:11:59 +0000 2023,@Melihat_Indo Semoga Pak Ganjar terus Allah lindungi hatinya agar selalu tegak lurus dan amanah dalam mengemban tugas. Bismillah Ganjar Mahfud menang,
Fri Dec 15 22:09:55 +0000 2023,@RK_Lamongan Ganjar Mahfud untuk Indonesia 🇮🇩 https://t.co/gDvAUGZ6Xs,
Fri Dec 15 22:07:38 +0000 2023,"Masyarakat memang layak mendapatkan pekerjaan yang baik dan halal, pemerintah wajib memberikan peluang lapangan pekerjaan bagi masyarakat nya,benar""mantap gagasan bapak Ganjar Mahfud ini😍 #KerjaB3rsamaGanjar https://t.co/q05OLmPcIg""",
Fri Dec 15 22:07:29 +0000 2023,@Melihat_Indo Ayo beri dukungan terus Ganjar Mahfud untuk maju di pilpres 2024,
Fri Dec 15 22:05:16 +0000 2023,Ganjar Mahfud pilihan yang tepat untuk keberlangsungan demokrasi dan penegakan hukum. https://t.co/13gKBzFf9O,
Fri Dec 15 22:03:00 +0000 2023,"Yenny Wahid : Cari Pemimpin yang Mau Perangi Korupsi, Itu Pasangan Ganjar-Mahfud #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/88f2DykS05",
Fri Dec 15 22:02:46 +0000 2023,"@RiuTheCommoners Lha, klo kita2 pendukung Ndoro Ganjar &amp  Pak Mahfud sih, mau siapapun yg melanggar hukum ya proses aja…   Emang begitu shrsnya kok…  😁🤟🤟🤟",
Fri Dec 15 22:02:43 +0000 2023,@SINDOnews all in Ganjar Mahfud 🤟,
Fri Dec 15 22:02:39 +0000 2023,"@ganjarpranowo Assalamu'alaikum warahmatullahi wabarakaatuhu🙏. Semoga Pak Ganjar dan pak Mahfud, selalu Dalam Kebaikan dan keberkahan, Dalam Lindungan Allah SWT.... Aamiin Yaa Rabbal Alamiin 🤲🤲🤲. Insya Allah.... GAMA Menang 1 putaran. Aamiin Yaa Rabbal Alamiin 🤲🤲🤲",
Fri Dec 15 22:02:39 +0000 2023,@JatimDkgGanjar Semoga mmg bapak Ganjar - Mahfud yg terpilih supaya tingkat pengangguran di Indonesia berkurang amiin,
Fri Dec 15 22:02:12 +0000 2023,Solid! Raja-Raja NTT Rapatkan Barisan Dukungan untuk Ganjar-Mahfud https://t.co/CuEu8Ott3d,
Fri Dec 15 22:02:11 +0000 2023,"Rakyat pilih rakyat?"" Yang mana? PS-Gibran jelaslah istana. AMIN, Nasdem - PKB juga bagian dari Istana. Ganjar - Mahfud? Palagi itu  Mahfud pembantu Istana, PDIP partai penguasa, ada Sandiaga di sana juga. Pilpres ini, pun  tak ada yang mundur dari jabatannya semua. Loe, mah …""",
Fri Dec 15 21:58:52 +0000 2023,"Memilih Pemimpin itu mesti melihat, Pemikiran calon pemimpin yang akan dipilih, Perkataan calon pemimpin apakah berpihak pada Kaum miskin, dan perbuatan 2 calon pemimpin yang akan saya Pilih Ganjar-Mahfud, tidak pernah berbuat yang menyakiti Hati Rakyat, jujur, bersih dan amanah https://t.co/LD6FPyJVRx",
Fri Dec 15 21:56:10 +0000 2023,"@xquitavee cie...yang tiap hari nyari bahan buat serang Ganjar-Mahfud  😂  Urus aja junjungan njenengan lek,.....biar belajar serius ngadepin debat kedua ntar😁  biar kagak malu-maluin investor😂😂😂",
Fri Dec 15 21:55:18 +0000 2023,"@Dennysiregar7 Dukung pemimpin yang benar² peduli nasib rakyat dan kemajuan negeri, yakni alak Ganjar Mahfud",
Fri Dec 15 21:52:39 +0000 2023,"@officialinews_ kenapa cuman baliho pak ganjar-Mahfud yang dicopot jangan  Mereka takut 🤭🤭""",
Fri Dec 15 21:52:35 +0000 2023,Ganjar Mahfud akan gratiskan semua https://t.co/yBmudWDtu0,
Fri Dec 15 21:47:07 +0000 2023,Ganjar-Mahfud layak jadi Presiden 2024 https://t.co/YpQ9ebJpLp,
Fri Dec 15 21:47:00 +0000 2023,Ganjar-Mahfud layak jadi Presiden 2024 https://t.co/NdJcHsyhYy,
Fri Dec 15 21:46:52 +0000 2023,Ganjar-Mahfud layak jadi Presiden 2024 https://t.co/JSXfrIZ239,
Fri Dec 15 21:46:51 +0000 2023,Ganjar-Mahfud layak jadi Presiden 2024 https://t.co/0TW7pdOLYZ,
Fri Dec 15 21:46:02 +0000 2023,"@ganjarpranowo Ayo berantas pak,, nnti diera Ganjar Mahfud jgn ada lgi yg seperti ini. Kita percaya 100% GaMa bisa!!!",
Fri Dec 15 21:45:14 +0000 2023,@liputan6dotcom Mantap 🤟🏻 gasspollkeun Pak Ganjar-Mahfud 🤟🏻 dukungan orang baik pasti akan menjadi baik juga,
Fri Dec 15 21:44:45 +0000 2023,"ANIS - AMIN, pilihan realistis, masuk akal.. PRABOWO - GIBRAN, pilihan KONYOL GANJAR - MAHFUD, pilihan org org GAGAL",
Fri Dec 15 21:44:06 +0000 2023,Langkah efektif dan efisien dengan  KTP SAKTI GANJAR-MAHFUD!!!!  Berbagai macam manfaat bisa Sahabat dapatkan melalui KTP SAKTI!!  Apa saja keuntungannya? Mendingan langsung kita simal video lengkapnya.  #SahabatGanjar  #GanjarMahfud2024  Gacoan Vicky https://t.co/ASnyZMdBj4,
Fri Dec 15 21:43:37 +0000 2023,Keren ini..... Ganjar-Mahfud gaspoll,
Fri Dec 15 21:41:28 +0000 2023,@kumparan Sehat selalu pak ganjar-Mahfud semogq lancar semuanya 🤲🤲,
Fri Dec 15 21:40:22 +0000 2023,Satu keluarga miskin satu sarjana semua bisa kerja #GanjarMahfud https://t.co/lVRFRMnOE0,
Fri Dec 15 21:40:00 +0000 2023,"Momen Ganjar Pranowo Ziarah ke Makam Syekh Quro, Penyebar Agama Islam di Karawang #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/vo4uGDJDL3",
Fri Dec 15 21:39:48 +0000 2023,Voting capres cawapres ganjar mahfud untuk indonesia https://t.co/9THpAvi6BG,
Fri Dec 15 21:38:59 +0000 2023,"@Zephyrus000278 @detikcom wadas proyek pusat harusnya jokowi yg bertanggung jawab , tp Ganjar hadapi itu - CLEAR   2009 hilangnya aktivis krn ulah Mahfud ? coba sini kasih gw bukti valid dia hilangkan aktivis itu ,jgn gw goblokin lu nih kalau ga bisa kasih bukti   buruan gw tunggu",
Fri Dec 15 21:36:27 +0000 2023,@ganjarpranowo Melihat jejak rekam kinerja Ganjar Mahfud sebelumnya sangat memungkinkan hal KKN ini bisa diatasi,
Fri Dec 15 21:33:41 +0000 2023,@okezonenews Orang baik pasti dukung orang baik. Ya tentu saja Pak Ganjar-Mahfud 🤟🏻🤟🏻,
Fri Dec 15 21:29:13 +0000 2023,@ganjarpranowo Saat nya pak Ganjar Mahfud  Tuntaskan  kurupsi di kota BB UPI say Karawang kawasan industri,
Fri Dec 15 21:27:30 +0000 2023,"@rmol_id Pak Ganjar-Mahfud sangat dekat dengan masyarakat. Maka, tidak ada salahnya dukung penuh ke Pak Ganjar-Mahfud",
Fri Dec 15 21:24:58 +0000 2023,#KerjaB3rsamaGanjar   Pak ganjar-Mahfud memberikan gagasan yang luar biasa. Mereka akan membuka lapangan kerja di seluruh Indonesia https://t.co/tvQo9aPvlU,
Fri Dec 15 21:23:17 +0000 2023,"Mahfud hadiri Silaturahmi Ulama Salaf Banten, pengajian rutin Kamisan,   dan Peresmian Asrama Putri Pondok Pesantren Darul Ulum, Binuang, Banten.   #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/8G9uOEEApc",
Fri Dec 15 21:20:15 +0000 2023,@Gus_Raharjo Penyelesaian mslh pelanggaran HAM &amp  penegakan hukum.. Percayakan pada ahlinya. Ganjar - Mahfud pasti bs bekerja sebaik baiknya jk diberikan amanah untuk itu.,
Fri Dec 15 21:18:42 +0000 2023,@Melihat_Indo Pak Ganjar sosok yg merakyat dan terus bersama rakyat  Ganjar Mahfud Sabang sampai Merauke menaNg,
Fri Dec 15 21:16:56 +0000 2023,"Hasil survei Ganjar-Mahfud unggul sebesar 79,55% voting Capres-Cawapres #GanjarBawaKemajuan #GanjarMahfud2024  #GanjarMahfudPilihanRakyat https://t.co/JWwbWy4jsR",
Fri Dec 15 21:16:47 +0000 2023,"Hasil survei Ganjar-Mahfud unggul sebesar 79,55% voting Capres-Cawapres #GanjarBawaKemajuan #GanjarMahfud2024  #GanjarMahfudPilihanRakyat https://t.co/z0w34rrWyu",
Fri Dec 15 21:14:02 +0000 2023,KTP Sakti (Satu Kartu Terpadu Indonesia) Ganjar-Mahfud #GanjarBawaKemajuan #GanjarMahfud2024  #GanjarMahfudPilihanRakyat https://t.co/o4QN7QEOmx,
Fri Dec 15 21:13:51 +0000 2023,KTP Sakti (Satu Kartu Terpadu Indonesia) Ganjar-Mahfud #GanjarBawaKemajuan #GanjarMahfud2024  #GanjarMahfudPilihanRakyat https://t.co/nNN82fdHyk,
Fri Dec 15 21:10:02 +0000 2023,@Gi_N0ng Ngimpi apa lu... Up tagar gassspoll Ganjar Mahfud   *100k gopay/pulsa buat lu 😂,
Fri Dec 15 21:09:11 +0000 2023,Mari kita maju bersama pak ganjar pranowo dan pak mahfud md untuk Indonesia maju,
Fri Dec 15 21:08:55 +0000 2023,@03__nakula @PujieMinoR @Ganjar_Mahfud_3 @LinNasution @satriawirang18 @kangmirdja @LinaMichael93 kalo lo cerdas harusnya lo mikir knp harus divaksin berkali2 sedangkan orang yg tdk divaksin malah byk yg terlihat lbh sehat dan tdk sakit2 an,
Fri Dec 15 21:07:22 +0000 2023,"@officialinews_ Keren nih, Ganjar-Mahfud langsung turun rangkul anak muda",
Fri Dec 15 21:07:13 +0000 2023,@kumparan Dukung terus Ganjar-Mahfud,
Fri Dec 15 21:06:55 +0000 2023,@kompascom gak salah emang milih dukung Ganjar Mahfud,
Fri Dec 15 21:04:13 +0000 2023,PDIP Dukung Ganjar-Mahfud Sahkan RUU Perampasan Aset https://t.co/SM7lmT8TfL,
Fri Dec 15 21:03:53 +0000 2023,@SINDOnews Dukung terus Ganjar-Mahfud untuk Indonesia Majuu,
Fri Dec 15 21:03:38 +0000 2023,@SINDOnews Sangat mulia sekali pak ganjar dan pak mahfud,
Fri Dec 15 21:00:01 +0000 2023,Ganjar Pranowo ‘Dideklarasikan’ di Rengasdengklok #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/MbdIhbTDRp,
Fri Dec 15 20:55:14 +0000 2023,"@ganjarpranowo 2024 gass pol pilih pak ganjar mahfud,",
Fri Dec 15 20:49:00 +0000 2023,Ganjar Pranowo Diskusi dengan Milenial dan Gen Z di Bekasi #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/rikE7MeyfA,
Fri Dec 15 20:44:58 +0000 2023,@Melihat_Indo Salam 3 jari untuk pak Ganjar Mahfud dari rakyat untuk rakyat menuju Indonesia unggul.,
Fri Dec 15 20:44:07 +0000 2023,@HusinShihab bukannya di lembaga survey paling sering ganjar mahfud yang menang? secara ga langsung seakan meng-iya kan kalo tim ganjar mahfud membayar lembaga survey,
Fri Dec 15 20:37:56 +0000 2023,KTP SAKTI GANJAR-MAHFUD!!!! Berbagai macam manfaat bisa Sahabat dapatkan melalui KTP SAKTI!! Apa saja keuntungannya? Mendingan langsung kita simal video lengkapnya.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/9rlyhWKooz,
Fri Dec 15 20:37:16 +0000 2023,@Gus_Raharjo Insya Allah pak Ganjar Pranowo nanti akn bisa menyelesaikan nya .yukk dukung terus pak Ganjar Pranowo dan Mahfud MD 🤟🤟🤟,
Fri Dec 15 20:33:38 +0000 2023,@Gus_Raharjo @PDI_Perjuangan Gañjar Mahfud ttp nomor satu dan terdepan,
Fri Dec 15 20:33:27 +0000 2023,@Melihat_Indo Kami yakin dan percaya bahwa Pak Ganjar Mahfud mampu memimpin Indonesia lebih baik lagi kedepannya,
Fri Dec 15 20:32:22 +0000 2023,@Gus_Raharjo @PDI_Perjuangan Ttp Gañjar Mahfud yg lebih paham hal sprti ini,
Fri Dec 15 20:29:07 +0000 2023,Jubir TPN Jelaskan Program 17 Juta Lapangan Kerja Baru dan KTP Sakti Milik Ganjar-Mahfud  https://t.co/fzXNBaBV5D,
Fri Dec 15 20:28:05 +0000 2023,"Aye demen banget dengan iklan-iklan Ganjar-Mahfud yang sangat kreatif, lucu &amp  inovatif... Nah yang begini patut diapresiasi, apalagi visi misi Ganjar-Mahfud tuk Indonesia 2024-2029 sangat jelas &amp  logis! @Anak__Ogi @ch_chotimah2 @catatankaqihaty @doctor___fabre @kesittt @triwul82 https://t.co/SWi4Zb4A0x",
Fri Dec 15 20:27:26 +0000 2023,@_rakyatmerdeka pak ganjar pak mahfud menang satu putaran,
Fri Dec 15 20:24:37 +0000 2023,banteng solo ketaton gaspol ganjar mahfud  https://t.co/KT4OB5FrWK,
Fri Dec 15 20:23:40 +0000 2023,Insyaallah Haqul Yakin Ganjar Mahfud Menang 🇲🇨🇲🇨🇲🇨,
Fri Dec 15 20:23:36 +0000 2023,@_rakyatmerdeka dukung terus pak ganjar pak mahfud sampe menang,
Fri Dec 15 20:19:53 +0000 2023,"@ganjarpranowo Basmi para koruptor sampai akar akarnya bersma pak ganjar Mahfud,, keramahan pak ganjar luar biasa sekali...",
Fri Dec 15 20:19:46 +0000 2023,"@Melihat_Indo Indonesia butuh pemimpin seperti Pak Ganjar Mahfud, Sat Set Tas tes  mementingkan negara, biarlah si kacang lupa kulitnya kita singkirkan saja",
Fri Dec 15 20:19:23 +0000 2023,@Gus_Raharjo @PDI_Perjuangan Bener ternyata waktu yang akan membuka semuanya. Deuhhhhh mau dukung jadi males kita balik badan ke p Ganjar Mahfud ae lah,
Fri Dec 15 20:18:34 +0000 2023,@Melihat_Indo Lanjutkan kepemimpinan ini alih dengan sistem gerak cepat di tangan Pak Ganjar karena hanya Pak GANJAR MAHFUD solusi negara ini menuju kemerdekaan,
Fri Dec 15 20:16:43 +0000 2023,"@ganjarpranowo Wkwk sehat terus ya ibuu, terimakasih telah selalu mendukung Pak Ganjar Mahfud",
Fri Dec 15 20:15:40 +0000 2023,KTP Sakti (Satu Kartu Terpadu Indonesia) Ganjar-Mahfud #GanjarBawaKemajuan #GanjarMahfud2024  #GanjarMahfudPilihanRakyat https://t.co/ZUtj7av8vI,
Fri Dec 15 20:15:30 +0000 2023,"@Gus_Raharjo Bismillah pak Ganjar Mahfud menang satu putaran, semangat terus Pak Ganjar",
Fri Dec 15 20:15:08 +0000 2023,KTP Sakti (Satu Kartu Terpadu Indonesia) Ganjar-Mahfud #GanjarBawaKemajuan #GanjarMahfud2024  #GanjarMahfudPilihanRakyat https://t.co/E9leprQsTN,
Fri Dec 15 20:11:54 +0000 2023,Ganjar Mahfud 2024 #GanjarUntukSemua #ganjarpranowo https://t.co/we1tPjBntI,
Fri Dec 15 20:11:29 +0000 2023,Ganjar Mahfud 2024 #GanjarUntukSemua #ganjarpranowo https://t.co/IZ1fr561zt,
Fri Dec 15 20:11:21 +0000 2023,Ganjar Mahfud 2024 #GanjarUntukSemua #ganjarpranowo https://t.co/PoO10ZdBBq,
Fri Dec 15 20:11:11 +0000 2023,Ganjar Mahfud 2024 #GanjarUntukSemua #ganjarpranowo https://t.co/XdErs5PGmN,
Fri Dec 15 20:11:04 +0000 2023,Ganjar Mahfud 2024 #GanjarUntukSemua #ganjarpranowo https://t.co/EVsm3A5LOK,
Fri Dec 15 20:11:01 +0000 2023,@_rakyatmerdeka tambah mantap aja pilih pak ganjar mahfud,
Fri Dec 15 20:10:56 +0000 2023,Ganjar Mahfud 2024 #GanjarUntukSemua #ganjarpranowo https://t.co/yxOcN9tx32,
Fri Dec 15 20:10:45 +0000 2023,Ada ganjar mahfud yang sat set solusi lapangan pekerjaan  #KerjaB3rsamaGanjar https://t.co/l92cDgnMMv,
Fri Dec 15 20:10:00 +0000 2023,"Mahfud Disebut Lawan Terberat Cak Imin Saat Debat Cawapres, Ini Kata Ganjar #LanjutGAN #LanjutGANsemuakerja #LanjutGANsemuamurah #GanjarSikatKorupsi #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik  https://t.co/RK3Khk8ZJD",
Fri Dec 15 20:09:20 +0000 2023,"@Dennysiregar7 Tetep pilih Pak Ganjar-Mahfud, the best",
Fri Dec 15 20:09:11 +0000 2023,"Hasil survei Ganjar-Mahfud unggul sebesar 79,55% voting Capres-Cawapres #GanjarBawaKemajuan #GanjarMahfud2024  #GanjarMahfudPilihanRakyat https://t.co/JIX3U5VJt7",
Fri Dec 15 20:09:00 +0000 2023,"Hasil survei Ganjar-Mahfud unggul sebesar 79,55% voting Capres-Cawapres #GanjarBawaKemajuan #GanjarMahfud2024  #GanjarMahfudPilihanRakyat https://t.co/Po2KTs3eMQ",
Fri Dec 15 20:08:01 +0000 2023,Survei membuktikan Prabowo aja milih nomer 3  the best Ganjar Mahfud  Tegal Gacoan #MyDemonEp7 #darihati #LiaChat Tidur RSHS Anime &amp  Manga Kucing Marshanda Fore Gacoan Milk Tea Fajri RSHS Geek Uncrush Ginting Netflix Music https://t.co/n75Jy3ywTr,
Fri Dec 15 20:08:01 +0000 2023,Bersama Ganjar Mahfud Semua terjamin melalui hanya satu kartu. the best  Tegal Gacoan #MyDemonEp7 #darihati #LiaChat Tidur RSHS Anime &amp  Manga Kucing Marshanda Fore Gacoan Milk Tea Fajri RSHS Geek Uncrush Ginting Netflix Music https://t.co/rDpElr453Z,
Fri Dec 15 20:07:59 +0000 2023,Ganjar Mahfud merupakan pilihan rakyat terbukti dari poling hingga kini Ganjar Mahfud unggul dari paslon lain   Tegal Gacoan #MyDemonEp7 #darihati #LiaChat Tidur RSHS Anime &amp  Manga Kucing Marshanda Fore Gacoan Milk Tea Fajri RSHS Geek Uncrush Ginting Netflix Music https://t.co/2Ia7dd552N,
Fri Dec 15 20:07:59 +0000 2023,Elektabilitas Ganjar Mahfud melebihi paslon lain   Tegal Gacoan #MyDemonEp7 #darihati #LiaChat Tidur RSHS Anime &amp  Manga Kucing Marshanda Fore Gacoan Milk Tea Fajri RSHS Geek Uncrush Ginting Netflix Music https://t.co/YXoZF5js6w,
Fri Dec 15 20:04:57 +0000 2023,@Gus_Raharjo Support trs Pak Ganjar semoga masalah HAM ini bisa terselesaikan dan Pak Ganjar Pranowo dan Mahfud MD akan menorehkan sejarah Pemimpin Indonesia sesungguhnya,
Fri Dec 15 20:02:01 +0000 2023,@Ghurem2 Ganjar Mahfud 🤟🤟🤟👍 https://t.co/M4TJdPW6Dz,
Fri Dec 15 20:00:56 +0000 2023,@aniesbaswedan Jgn percaya org yg pintar ngomong doang tetapi implimentasi nya tidak seperti apa yg di ucapkan https://t.co/0HjN0rfVpq ini hanya pintar ngomong diang tetapi tidak bisa bekerja dgn baik bukti nya ketika jadi gabenor di jkt saja semua nya gagal.Pilihlah pk ganjar dan pk mahfud.,
